acousticness,popularity
0.112066667,49.66666667
0.11217,34
0.1121835,30.25
0.112184615,69.30769231
0.112256,54.6
0.112271429,50.35714286
0.112296,44.8
0.1123,41.5
0.112380714,44.14285714
0.112433333,50
0.11245,72
0.112481383,50.31034483
0.112490086,52.28571429
0.112546667,58.33333333
0.112618571,55.30612245
0.1127125,46.5
0.112975,55
0.113,54
0.113,44
0.113,52
0.113,37
0.113,37
0.113,40
0.113,0
0.113,34
0.113,40
0.113,75
0.113,0
0.113,45
0.113,37
0.113,0
0.113,62
0.113,61
0.113,64
0.113,61
0.113068925,40.9771167
0.1131,36.5
0.113133333,52
0.113221162,52.8974359
0.1134,50
0.113434286,68.42857143
0.113503729,56.42372881
0.11355,45.5
0.113566667,53
0.1136,39
0.113609429,52.71428571
0.1138,34.28571429
0.1138,61.6
0.113842857,61.57142857
0.113905,63.75
0.113909289,56
0.114,70
0.114,43
0.114,35
0.114,41
0.114,73
0.114,64
0.114,43
0.114,44
0.114,43
0.114,41
0.114,35
0.1140625,48.75
0.114091667,57.16666667
0.1141275,45.33333333
0.11415,74.5
0.1142,34.5
0.1142,39
0.114279182,65.40909091
0.114301519,57.13937282
0.114390833,46.66666667
0.1144,49.2
0.1145,34.25
0.114533895,62.73684211
0.1147,52.5
0.114813444,55.5
0.11488,36
0.114888333,62.25
0.114899167,48.25
0.1149,60
0.1149225,38.25
0.115,40
0.115,50
0.115,59
0.115,53
0.115,63
0.115,39
0.115,52
0.115,40
0.115,54
0.115,40
0.115,45
0.115,66
0.115,47
0.115,56
0.115,53
0.11501,59
0.115063538,65.07692308
0.1151,41
0.1153182,39
0.11532,50.84615385
0.115333333,47.33333333
0.115344,68.1
0.115464697,35.60606061
0.1155,64.5
0.1155,45
0.115513793,57.5862069
0.11563,56
0.1157,63
0.115714286,62.57142857
0.11575,54.5
0.115822769,54.86538462
0.115888733,35.88333333
0.115918579,62.42105263
0.115947059,61.55882353
0.11596645,40.25
0.116,44
0.116,69
0.116,43
0.116,61
0.116,67
0.116,64
0.116,64
0.116,70
0.116,3
0.116033333,57.5
0.116076242,36.93939394
0.116091765,68.67647059
0.116102667,44.66666667
0.1163,33.5
0.11634,57.8
0.116366667,34
0.116381818,74.36363636
0.116455918,32.6122449
0.116654545,38.81818182
0.116657143,0
0.116774733,42.44444444
0.1169,33.66666667
0.117,51
0.117,49
0.117,55
0.117,16
0.117,0
0.117,43
0.117,42
0.117,39
0.117,28
0.117,36
0.117,43
0.117,37
0.117,62
0.117,35
0.117,43
0.117,63
0.117,43
0.117020985,63.88059701
0.117036115,68.44802867
0.11713,46.5
0.11715,55
0.117188338,52.16923077
0.1172816,58.84
0.1173,43
0.11733375,51.5
0.117376923,44.61538462
0.117452121,35.6969697
0.1175,47
0.117566316,46.52631579
0.117571594,39.36231884
0.11758,43.6
0.1176,44
0.11764,56
0.117674833,42.33333333
0.1177,68.25
0.117711249,45.94890511
0.11776,37.6
0.1178,57.5
0.117866667,37.33333333
0.117871111,30
0.117907143,38.14285714
0.117966667,40.44444444
0.118,61
0.118,66
0.118,51
0.118,69
0.118,75
0.118,66
0.118,51
0.118,35
0.118,57
0.118,66
0.118,51
0.118033333,51.88888889
0.1181,47
0.11815,42
0.118233333,31.66666667
0.11835,38
0.118369167,49.04166667
0.118421739,58.95652174
0.118443333,58.33333333
0.118685,38.25
0.1187,41
0.11895,49
0.119,29
0.119,49
0.119,0
0.119,41
0.119,40
0.119,36
0.119,64
0.119,57
0.119,49
0.119,62
0.119063,67.65
0.1190655,0
0.119066667,82.66666667
0.11908,33.6
0.1191,42.5
0.119148824,49.47058824
0.1192,66
0.119278033,49.04918033
0.119353939,67.93939394
0.119356,43.2
0.1193764,56.06666667
0.119431102,43.54237288
0.1195,45
0.1195,35
0.11955,47.6
0.11995,65
0.12,32
0.12,0
0.12,56
0.12,45
0.12,57
0.12,53
0.12,62
0.12,42
0.12,62
0.12,41
0.12,42
0.12,32
0.120193911,47.66666667
0.12019663,49.36170213
0.1201995,35.92857143
0.120221211,49.45429363
0.120236917,61.65277778
0.12024,57.875
0.120285,38
0.120332353,56.94117647
0.1203625,49.125
0.120447039,50.1125
0.120457104,44.88607595
0.120487895,65.15789474
0.120491636,60.27272727
0.120532174,48.52173913
0.120563917,41.52777778
0.1208078,59.37857143
0.120948235,60.11764706
0.121,0
0.121,75
0.121,39
0.121,59
0.121,75
0.121,45
0.121,64
0.121,56
0.121,0
0.121,42
0.121,27
0.121013167,27.77777778
0.12115,61.5
0.12115,46.5
0.121209583,54.79166667
0.121297143,0
0.121357143,43.71428571
0.121428571,48.57142857
0.1215,30.2
0.1215,34.5
0.1215,58.5
0.1215675,40.40625
0.121594737,51.15789474
0.121678313,9.25
0.121751111,61.44444444
0.121875,59
0.1219,51.25
0.121925,0
0.121937,41.5
0.12195,54.25
0.122,63
0.122,59
0.122,62
0.122,34
0.122,51
0.122,44
0.122,62
0.122,39
0.122,52
0.122,59
0.122,54
0.122,27
0.122,55
0.1220125,43
0.12215,63.5
0.122283333,41.83333333
0.1223,56.5
0.12235,75.5
0.122351429,50.85714286
0.12236,71.96
0.122386348,52.34269663
0.122510945,35.78181818
0.122589483,72.67241379
0.122685714,59.28571429
0.122724,33.6
0.1228975,51.875
0.1229,47
0.1229,35.5
0.1229,60
0.123,50
0.123,62
0.123,66
0.123,32
0.123,42
0.123,41
0.123,50
0.123,66
0.123,63
0.123,54
0.123,36
0.123,0
0.123,52
0.123,42
0.123,0
0.123013333,53.75
0.1231,38
0.12312728,35.01333333
0.123157143,50.57142857
0.123383333,61.5
0.12345,41.83333333
0.1235,63.5
0.1235,51
0.1235,37.46153846
0.12352,42.5
0.123533333,66
0.123596,44.6
0.12365,42.25
0.123733333,24.33333333
0.123792,55.8
0.123825,61
0.123833333,41.33333333
0.123965882,40.76470588
0.124,50
0.124,0
0.124,45
0.124,43
0.124,26
0.124,50
0.124,52
0.124,50
0.124,43
0.124,49
0.124,40
0.124,40
0.124,40
0.124075,66.25
0.124193893,49.77777778
0.1242,70
0.1242,48.8
0.124249645,40.8
0.1242792,47
0.1243,48.4
0.12439,42
0.124484273,43.63636364
0.1245,73.4
0.1245,35.5
0.124523594,43.84375
0.124571429,48.42857143
0.1246,43
0.1246392,26.8
0.12468,64.6
0.124749143,37.71428571
0.12475,38.5
0.1248,31
0.124851091,27.36363636
0.124902843,39.73092369
0.12492,40.2
0.124931708,26.58333333
0.12495,44.5
0.125,33
0.125,59
0.125,45
0.125,40
0.125,38
0.125,67
0.125,50
0.125,51
0.125,46
0.125,51
0.125,33
0.125,76
0.125,50
0.125,0
0.125,53.33333333
0.125,47
0.125,72
0.125,57
0.125,51
0.125,67
0.125155556,63.55555556
0.125231818,49.22727273
0.125234954,32.88888889
0.12525,60.5
0.12534,49.6
0.12535,56
0.1254,57.33333333
0.12541225,26.875
0.125475,60.66666667
0.125630297,57.10857143
0.125740769,49.30769231
0.125809013,53.4375
0.125822941,50.30252101
0.125842333,34
0.125872753,30.5
0.125878125,48.125
0.126,57
0.126,54
0.126,39
0.126,56
0.126,48
0.126,25.33333333
0.126,39
0.126,39.5
0.126,43
0.126,37
0.126,65
0.126,48
0.126,48
0.126,63
0.126,32
0.126,48
0.126,53
0.126,43
0.1260177,0
0.126063478,45.56521739
0.1261,64.71428571
0.126249239,47.05555556
0.126315663,55.9375
0.126333333,54
0.12635,52.5
0.126367234,35.85106383
0.126377778,53.22222222
0.1264,26.66666667
0.126418182,57.72727273
0.126454497,36.81818182
0.1264946,32.8
0.1265,63.5
0.126586333,64.66666667
0.126666667,55.13333333
0.1268,64.33333333
0.12691641,47.85245902
0.126916667,30.83333333
0.127,49
0.127,54.5
0.127,20
0.127,58
0.127,20
0.127,57
0.127,36
0.127,48
0.127,56.5
0.127,72
0.127,56.5
0.127,56.5
0.127,65.33333333
0.127,42
0.127,46
0.127,48
0.127005534,67.74736842
0.1270415,26.75
0.12713315,33.03333333
0.1271364,38.6
0.127151132,57.96226415
0.127208,41.8
0.1273,45.6
0.127334523,41.53763441
0.12747,44.5
0.1274825,42.5
0.127586198,40.78021978
0.127591899,65.18987342
0.1276,62
0.1276125,54.41666667
0.12765,35.75
0.127651146,31.34285714
0.1277,54
0.127711304,56.69565217
0.1278,55.77777778
0.1279,43
0.127941184,60.78947368
0.128,51
0.128,47
0.128,47
0.128,47
0.128,47
0.128,35
0.128,32
0.128,55
0.128,47
0.128,67
0.128,59.5
0.128033333,59.66666667
0.12819,39.33333333
0.1283608,32.32
0.128385955,33.61363636
0.128417636,36.45454545
0.128420313,53.20869565
0.128452667,54.6
0.12848,42.5
0.1285,51.5
0.12855,53.57142857
0.1285725,51
0.128655,60.5
0.128666667,69.33333333
0.128715,24
0.128817143,45.42857143
0.128971686,43.50980392
0.128978947,32.52631579
0.129,60
0.129,57
0.129,38
0.129,44
0.129,38
0.129,54
0.129,34
0.129,73
0.129,63
0.129,57
0.129,57
0.129,70
0.129,45
0.129,57
0.129,57
0.129,48
0.129,36
0.129,34
0.129156667,58.5
0.1292525,30.5
0.12932,59.2
0.129509649,55.9122807
0.129524167,70.54166667
0.129539125,60.79166667
0.129566667,56.83333333
0.129566667,53
0.129593333,37
0.1298,66.66666667
0.129829675,34
0.12984,50.2
0.129866667,61.33333333
0.1299,58.5
0.1299175,52.75
0.129949091,41.45454545
0.12997816,35.36666667
0.13,40
0.13,48
0.13,25
0.13,34
0.13,42
0.13,36
0.13,60
0.13,58
0.13,52
0.13,81.5
0.13,56
0.13,38
0.13,26
0.13,71
0.13008,70.33333333
0.1301,63
0.130176844,50.48888889
0.130181556,54.44444444
0.1302,56.5
0.130228,50.2
0.130239833,36.75
0.13025,57.5
0.13025,65
0.13025,49
0.130250286,37.71428571
0.13029,47.14285714
0.130290667,62.93333333
0.1303,34.4
0.1303,61.5
0.130333333,46
0.130364,50.92
0.1303868,63.2
0.130395517,0
0.130435597,38.05882353
0.130542051,43.62820513
0.1306335,53
0.130666667,48.66666667
0.1307,40.75
0.1307,34
0.13075,52.90909091
0.130825,41.875
0.13086624,53.04
0.130893333,59.66666667
0.131,31
0.131,56
0.131,57
0.131,52
0.131,45
0.131,69
0.131,32
0.131,46
0.131,31
0.131,31
0.131,62.5
0.131,46
0.131,76
0.131,60
0.131066667,42.33333333
0.131135893,56.19083969
0.13114,57.6
0.13119942,48.56521739
0.131261415,46.27692308
0.131271429,43.42857143
0.131293625,51.875
0.1314,40
0.131428333,31.77777778
0.131543333,41.83333333
0.13155,40.25
0.13157,62.5
0.131598148,36.88888889
0.131615182,47.5
0.131676,69.2
0.13172491,67.01123596
0.131742222,45.36111111
0.131833333,62
0.13195,58.5
0.131982727,52.09090909
0.131992288,67.62589928
0.132,0
0.132,48
0.132,67
0.132,0
0.132,80
0.132,67
0.132,27
0.132,13
0.132,63
0.132,45
0.132,61
0.132042567,53.83333333
0.132057143,38.14285714
0.13206,39.4
0.132099566,37.375
0.132105882,59.47058824
0.132125,27.5
0.132131952,33.52380952
0.1323,0
0.132324,30
0.1325,76
0.1325,49.5
0.132532,62.6
0.132536774,49.74193548
0.13255,37.28571429
0.132666667,29.66666667
0.132715,60
0.132933333,41
0.132977778,49
0.133,61
0.133,31
0.133,32
0.133,43
0.133,40
0.133,50
0.133,43
0.133,51
0.133,48
0.133288889,71.88888889
0.1333,55.5
0.133359022,50.22222222
0.1334,38
0.133502927,52.58536585
0.133566667,41.66666667
0.133566868,49.125
0.1336,52.66666667
0.133632071,65.42857143
0.13365,52
0.13365,59.5
0.133673875,45.75
0.1339,43
0.133906187,32.0625
0.133997917,37.54166667
0.134,50
0.134,24
0.134,60
0.134,46
0.134,24
0.134,46
0.134,44
0.134,24
0.134,62
0.134,46
0.134,39
0.134012,40.1
0.1341,43.5
0.1341,0
0.134132,44
0.13415,53
0.134175,44.75
0.1342,33.33333333
0.134233333,49
0.134259074,60.375
0.134366667,59.33333333
0.13445,41.9
0.1345,32.5
0.134633333,51
0.1347,62.33333333
0.13475,46
0.134771429,38.42857143
0.134875,49.625
0.13493696,49.8
0.13495,61.5
0.135,48
0.135,54
0.135,41
0.135,44
0.135,57
0.135,67
0.135,68
0.135,59
0.135,61
0.135,42
0.135,61
0.135,63
0.135,58
0.135130064,42.71428571
0.135132432,43.89189189
0.13525,39
0.135274595,35.83928571
0.1354328,76.68
0.135492835,57.02362205
0.1355375,42.71875
0.1355737,47.33333333
0.135581635,54.10526316
0.135783478,53.43478261
0.1358,59.5
0.135892727,63.63636364
0.1359,33.5
0.136,25
0.136,38
0.136,44
0.136,34
0.136,61
0.136,52
0.136,56
0.136,55
0.1361,52
0.136140741,44.07407407
0.136184454,42.54347826
0.136214286,62.52380952
0.1362288,56.78571429
0.136255,68.5
0.1363,66.33333333
0.1364,40.5
0.1364,53.5
0.136400877,58.9122807
0.136566667,59.33333333
0.136702336,64.48175182
0.13683,33
0.13695,46.5
0.137,58
0.137,21
0.137,36
0.137,55
0.137,68
0.137,65
0.137,56
0.137,62
0.137004756,46.44444444
0.137054938,32.30769231
0.137085714,40
0.137145952,44.9047619
0.137266667,54.66666667
0.137329043,49.69565217
0.137358276,34.79310345
0.137392,62.14285714
0.137478421,57.94736842
0.1375,62
0.137553333,47.66666667
0.137566667,71.66666667
0.137686667,67.08333333
0.13785,43
0.137890909,45.90909091
0.13791885,53.23333333
0.13795,54
0.138,41.66666667
0.138,65
0.138,39
0.138,39
0.138,63
0.138,0
0.138,32
0.138,57.36842105
0.138,58
0.138,40
0.138058854,45
0.138274343,41.37142857
0.13845,84.5
0.1385,38.5
0.138541176,65.35294118
0.138566333,66
0.138617917,50.16666667
0.138670357,51.0952381
0.138728358,53.32835821
0.138766667,48
0.138788889,63.11111111
0.138808333,38.66666667
0.139,66
0.139,40.3
0.139,37
0.139,46.5
0.139,55
0.139,70
0.139,40
0.139,46
0.139,43
0.139,69
0.139,69
0.139,37
0.139,43
0.139,69
0.139,66
0.139094375,45.75
0.139108987,38.09090909
0.139183333,62.33333333
0.139191667,59.08333333
0.139315,49.5
0.13935,65.5
0.13941439,45.76923077
0.139432121,51.33333333
0.139471705,50.15909091
0.139677778,50.66666667
0.1397,41.66666667
0.13975,59
0.14,63
0.14,42
0.14,55
0.14,42
0.14,67
0.14,24
0.14,56
0.14,58
0.14,47
0.14,55
0.14,61
0.14,0
0.14,0
0.14,62
0.14,64
0.14,63
0.14,62.5
0.14005,40.5
0.140207333,24
0.140291,30.2
0.14034125,29.5
0.140342857,53.28571429
0.14035,43.5
0.1405,46
0.1405,48.5
0.1405,29.5
0.14055,42.5
0.140583333,41.16666667
0.14065,49.75
0.140666667,62.33333333
0.140833333,64.33333333
0.140848,66.6
0.140946667,52
0.141,49
0.141,36
0.141,49
0.141,53
0.141,34
0.141,46
0.141,52.5
0.141,36
0.141,65
0.141,54
0.141,69.66666667
0.141,49
0.141,60
0.141,36
0.141,32
0.141,47
0.1411,46
0.141136,51
0.1411375,45.5
0.14125,56.75
0.141423846,35.84615385
0.141446667,52
0.14145,63
0.14148488,61.8
0.141585714,57.42857143
0.141934043,51.61702128
0.142,55
0.142,37
0.142,38
0.142,51
0.142,50
0.142,50
0.142,39
0.142,58
0.142,27
0.142,73
0.14208,45.5
0.1421,50
0.142109231,48
0.142133333,51
0.1422,37
0.142360544,50.55932203
0.1425,62.5
0.1425,63
0.1425,72
0.142573857,59.42857143
0.1426,66.5
0.14263,58
0.142666667,61.33333333
0.142666667,56.66666667
0.142668667,51.57142857
0.142683,61.57142857
0.14272412,40.31553398
0.14288,70.2
0.14293675,50.75
0.143,55
0.143,51
0.143,23
0.143,38
0.143,50
0.143,58
0.143,44
0.143,63
0.143,44
0.143,36
0.143,64
0.143,37
0.143,63
0.143,53
0.143,42
0.143,45
0.143,35
0.143,60
0.143025,45.75
0.143044167,32.83333333
0.143079375,44.375
0.14309,71
0.143091667,49.91666667
0.14311,59
0.14315,56
0.14315,53
0.143150959,55.75
0.143226687,50.21084337
0.143229412,57.11764706
0.14326,57
0.143266667,41.66666667
0.143326786,63.625
0.143368517,49.5
0.143375,51.375
0.143401,41.66666667
0.143452,66.53333333
0.1435,65.5
0.1435,59
0.143609888,33.36
0.14368125,53.5
0.143709471,51.56097561
0.1438,41
0.1439,55
0.144,42
0.144,58
0.144,65
0.144,34
0.144,44
0.144,30
0.144,67
0.1440262,29.2
0.1441125,32.375
0.144166667,38.66666667
0.144175455,38.27272727
0.14425,0
0.144263333,41.41666667
0.144277821,54
0.14428,48.4
0.144333333,30.66666667
0.1444425,57.5
0.144496,44.4
0.144503333,71
0.144525263,74.26315789
0.144528571,48
0.144566667,54
0.14464,44.2
0.1447,75.6
0.144892727,11.09090909
0.14495,54
0.145,53
0.145,57
0.145,49
0.145,53
0.145,52
0.145,67
0.145,54
0.145,20
0.145,48
0.145,36
0.145,54
0.145,43
0.145086522,29.60869565
0.145156118,53.47058824
0.145209375,42.21875
0.1455,31.5
0.1455,0
0.14552,54
0.14552,50.6
0.145523885,30.42307692
0.145537308,49.57692308
0.145598424,47.06060606
0.145646667,55.66666667
0.14576,42.8
0.1459,52
0.146,67.25
0.146,42
0.146,4
0.146,34
0.146,65
0.146,25
0.146,61
0.146,55
0.146,41
0.146,60
0.146,36
0.146,50
0.146101667,38.5
0.146234783,43.2173913
0.146275,68.625
0.14635,34
0.14644,69.2
0.146468,31.625
0.14655,31.5
0.14656,51.2
0.146610233,40.88372093
0.146626667,60.33333333
0.14665,0
0.146666667,42.5
0.147,2
0.147,60
0.147,53
0.147,63
0.147,33
0.147,54
0.147,2
0.147,55
0.14701,33.53333333
0.1470125,56.625
0.14714,42.2
0.1472,56.5
0.147388889,53.11111111
0.1474,48
0.147466667,56.25
0.1476,54
0.147614286,33.14285714
0.147628302,49.47169811
0.147668333,39.33333333
0.14785474,43.67195767
0.147865,52
0.147933333,70
0.147944604,35.79434447
0.147954545,54
0.147966667,51
0.148,68.5
0.148,49
0.148,33
0.148,0
0.148,34
0.148,57
0.148,1
0.148,40
0.148,51
0.148,70
0.148,50
0.148,30
0.148,54
0.148,58.41666667
0.148,43
0.1481,57.5
0.148109542,34.95833333
0.14835,67
0.14835,54.5
0.1484,45
0.148492157,39.50980392
0.1485,23
0.148526667,62.66666667
0.148625,52
0.148816667,55.77235772
0.14884,49.4
0.148939966,37.33108108
0.149,20
0.149,39.5
0.149,40
0.149,55
0.149,33
0.149,2
0.149,46
0.149,77
0.149,2
0.149016658,39.00833333
0.14906,46.66666667
0.149157143,35.42857143
0.149185395,67.57894737
0.1492,55
0.1492,55
0.149333333,46
0.149425,50.81818182
0.149483333,58
0.1495,65
0.1495,62.5
0.149507667,48.66666667
0.149530714,47.57142857
0.14955,25.5
0.149625,0
0.1497,67.5
0.149742857,55
0.14975,46.5
0.149770667,33.4
0.149863636,54.18181818
0.149925,44.5
0.15,77
0.15,49
0.15,49.5
0.15,54
0.15,50
0.15005,49.5
0.150097802,37
0.150136625,41.875
0.150144167,48.875
0.150235714,43.28571429
0.150248261,36.56521739
0.150277778,59.66666667
0.150333333,55
0.15038925,55
0.1504185,22
0.15042874,59.54
0.1505,66.66666667
0.1505,63
0.150513545,49.54545455
0.150524074,58.40740741
0.15056,62.8
0.1506,53.33333333
0.15065,46.16666667
0.150666667,63
0.150725,64.75
0.15079,59
0.150861,61
0.151,36
0.151,64
0.151,64
0.151,34
0.151,37
0.151,47
0.151,0
0.151,60.5
0.151,0
0.151,66
0.151,35
0.151,64
0.151,49
0.151045,36.75
0.151114286,67.71428571
0.1511188,67.28
0.1511375,40
0.151219672,53.54098361
0.151225,58.25
0.151284793,53.91735537
0.151508542,36.125
0.151632767,54.11627907
0.151652817,62.7688172
0.151666667,70.33333333
0.151770526,58.26315789
0.151815,46.75
0.151888889,55.44444444
0.151958182,31
0.152,40
0.152,42
0.152,56
0.152,42
0.152,54
0.152,25
0.152,42
0.152,37
0.152,57
0.152,39
0.152,41
0.15206,55.13333333
0.152095,54.3
0.152125895,50.36842105
0.152133333,59.66666667
0.15218,15
0.1524,46
0.1524,60.5
0.152428571,30.42857143
0.152473667,32.33333333
0.152485714,41.28571429
0.1525,48.83333333
0.1525,63
0.1525,63.75
0.152513529,46.64705882
0.15254561,59.34146341
0.152700053,45.42105263
0.152772453,52.71698113
0.152976429,48.42857143
0.153,38
0.153,45
0.153,34
0.153,33
0.153,53
0.153,34
0.153,34
0.153,38
0.153,39
0.153,28
0.153,28
0.1530302,38.5
0.153032597,39.18269231
0.15313875,51.96875
0.153166667,24
0.15318202,61.4
0.153294286,52.57142857
0.153297647,57.94117647
0.15330744,23.2
0.153404,65.2
0.1535,64
0.15375,52
0.153807294,37.25
0.153816438,54.64383562
0.153818222,41.86666667
0.153866145,59.05454545
0.153866667,62.33333333
0.15396,34
0.15396,58
0.154,33
0.154,41
0.154,46
0.154,45
0.154,49
0.154,41
0.154,57
0.154,48
0.154034,51.6
0.154214765,41.52
0.154310562,39.61538462
0.15435,49.5
0.1544,61.4
0.15446,45.75
0.154463333,38.33333333
0.1545,53.5
0.154618095,43.19047619
0.1547,41
0.1547335,32.8125
0.154828889,45.77777778
0.154988889,52.44444444
0.155,74.5
0.155,48
0.155,33
0.155,46
0.155,50
0.155,50
0.155,67
0.155,0
0.155,67
0.155,51
0.155,50
0.155,67
0.155,34
0.155,67
0.155,50
0.155,66
0.155,50
0.1551,59
0.155137805,57.21238938
0.155145,62.75
0.1551675,38.9
0.155233333,58.66666667
0.155257297,47.51351351
0.155292667,51.91666667
0.1553,56.5
0.155365,46.125
0.155392973,54.86486486
0.155483333,33.66666667
0.15555,38.5
0.155561111,55.88888889
0.155562,46.66666667
0.1557,34.66666667
0.155728571,76.42857143
0.155923077,66.07692308
0.15595,36
0.155961143,57.97142857
0.155989643,46.17857143
0.156,36
0.156,53.5
0.156,40
0.156,60
0.156,43
0.156,65
0.156,30
0.15608,57.4
0.1561,53.93333333
0.15630767,30.5
0.156333333,45.33333333
0.1563775,54.33333333
0.156383333,47.5
0.156475,43.25
0.15652,50.84210526
0.15655,51
0.156561364,51.27272727
0.1566,62.8
0.156643951,38.5
0.156771063,33.9375
0.15688,69.25
0.157,58
0.157,42
0.157,37
0.157,50
0.157,0
0.157,42
0.157,38
0.157,37
0.157028571,70.42857143
0.157163636,59.72727273
0.157204286,57.14285714
0.157206939,38
0.157232931,71.68965517
0.157364178,29.66666667
0.157371111,52.44444444
0.157515,52.5
0.1575685,59
0.157633333,62.33333333
0.157666667,34
0.157690239,46.47826087
0.157827273,59.40909091
0.15798,69
0.158,36
0.158,58
0.158,39
0.158,49
0.158,49
0.158,60
0.158,31
0.158,50
0.158,66
0.158,58
0.158,66
0.158,43
0.158,27
0.158,49
0.158,49
0.158062857,56.71428571
0.158142857,73.42857143
0.1582054,39.2
0.1583,57.83333333
0.158324261,58.93478261
0.15845,68
0.15845,68
0.15845,68
0.158477368,49
0.1585,44.5
0.158501258,34.84279476
0.158550962,64.65384615
0.158596632,54.26315789
0.158606025,51
0.158679038,44.84615385
0.15874,53.4
0.158798357,50.85714286
0.1588,30
0.1588,52
0.158942857,58.71428571
0.159,36
0.159,50.5
0.159,67
0.159,43
0.159,61
0.159,50
0.15902,48.44444444
0.159066667,28.33333333
0.159122783,64.86956522
0.159182931,48.5
0.1592,63
0.159251459,53.09459459
0.159362222,64
0.1594,52.11111111
0.15944,58.4
0.159509657,60.64761905
0.159590476,57.23809524
0.15966,54.5
0.15975,45
0.159770916,37.28
0.1599328,39.72
0.15993502,43.2
0.15995,53
0.16,40
0.16,30
0.16,51
0.16,58
0.160175,42
0.16025,58.5
0.160275,31.75
0.1604,48
0.1605,33.33333333
0.160539537,54.66666667
0.160608727,48.34545455
0.160767826,52.65217391
0.160817493,48.68656716
0.160844211,38.10526316
0.160858609,67.13043478
0.160900887,47.26086957
0.16094,49.8
0.161,39
0.161,39
0.161,18
0.161,53
0.161,51
0.161,44
0.161,34
0.161,41.5
0.161,58
0.161,58
0.161,25
0.161,35
0.161,41.5
0.161,37
0.161166667,41.5
0.1612,51
0.16125,65
0.1613,58.54545455
0.161320433,36.44444444
0.161635,63.5
0.1617175,48.33333333
0.16175,57.25
0.16176,74.4
0.1618,75.73333333
0.16185,63.5
0.161949655,57.89655172
0.16199,46.9
0.162,45
0.162,39
0.162,45
0.162,63
0.162,51
0.162,59
0.162,19
0.162,42
0.162,60
0.162,42
0.162,61
0.162,63
0.162041345,53.93103448
0.1622,55.8
0.1622,48
0.16233,56.3
0.162521667,45.16666667
0.1625546,55
0.162626667,51.66666667
0.162628889,51.88888889
0.16268,40.2
0.16278,35.6
0.16292,41
0.162942857,42.42857143
0.162969231,47.69230769
0.163,60
0.163,24
0.163,52
0.163,45
0.163,53
0.163,47
0.163,77
0.163,20
0.163004286,41.85714286
0.163015238,37.76190476
0.1630375,65
0.16305,53.5
0.16308,40.33333333
0.16325,36.5
0.163266667,62.66666667
0.163333333,57.66666667
0.163335,43.5
0.16345,50
0.163525,33
0.163526,60.75
0.163533333,47.5
0.1636,49.6
0.163666667,53.33333333
0.163669824,34.08823529
0.16375,54.75
0.163825455,45.36363636
0.163883158,34.73684211
0.164,44
0.164,64
0.164,55
0.164,50
0.164,51
0.164,47
0.164,45.33333333
0.164,32.5
0.164090476,53.52380952
0.1641,21
0.164183333,42.33333333
0.164223333,60.83333333
0.164318889,59.88888889
0.16434,44
0.164343333,36.66666667
0.164407692,57.69230769
0.164466667,50.33333333
0.16448,48.66666667
0.164514286,38.28571429
0.16454,56
0.164867645,54.77419355
0.165,49
0.165,38
0.165,54
0.165,39
0.165,39
0.165,48
