genres,popularity
"['blues', 'boogie-woogie', 'electric blues', 'jump blues', 'soul blues', 'texas blues', 'traditional blues']",2.647058824
"['blues', 'boogie-woogie', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'traditional blues']",46
"['blues', 'boogie-woogie', 'louisiana blues', 'memphis blues', 'new orleans blues', 'piano blues', 'traditional blues']",34.4
"['blues', 'boogie-woogie', 'piano blues', 'traditional blues']",0.975
"['blues', 'chicago blues', 'delta blues', 'memphis blues', 'traditional blues']",26
"['blues', 'chicago blues', 'electric blues', 'harmonica blues', 'memphis blues', 'traditional blues']",30
"['blues', 'chicago blues', 'electric blues', 'harmonica blues', 'memphis blues', 'traditional blues']",18
"['blues', 'chicago blues', 'electric blues', 'harmonica blues']",34
"['blues', 'chicago blues', 'electric blues', 'modern blues']",45.66666667
"['blues', 'chicago blues', 'electric blues']",28.6
"['blues', 'chicago blues', 'electric blues']",51
"['blues', 'chicago blues', 'electric blues']",15.83333333
"['blues', 'chicago blues', 'piano blues', 'traditional blues']",15
"['blues', 'chicago blues', 'traditional blues']",25
"['blues', 'classic soul', 'electric blues', 'soul', 'soul blues', 'southern soul']",28.92307692
"['blues', 'electric blues', 'jazz blues', 'jump blues', 'rhythm and blues', 'traditional blues']",18.85714286
"['blues', 'electric blues', 'louisiana blues', 'swamp blues']",36
"['blues', 'electric blues', 'memphis soul', 'soul', 'soul blues', 'southern soul']",28.4
"['blues', 'electric blues', 'piano blues', 'traditional blues']",1.41509434
"['blues', 'electric blues', 'rhythm and blues', 'texas blues']",33
"['blues', 'funk', 'soul']",28.88888889
"['blues', 'gospel blues', 'traditional blues']",11.04918033
"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues', 'vocal jazz']",20.09433962
"['blues', 'harlem renaissance', 'traditional blues']",40
"['blues', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'southern soul']",23
"['blues', 'jump blues', 'rhythm and blues', 'rock-and-roll']",37
"['blues', 'louisiana blues', 'new orleans blues', 'traditional blues']",47
"['blues', 'traditional blues']",23.05882353
"['bmore', 'dance pop', 'escape room', 'hip house', 'hip pop', 'lgbtq+ hip hop', 'pop', 'pop dance', 'pop rap', 'trap queen']",56.71428571
"['bmore', 'downtempo', 'electronica', 'nu jazz', 'trip hop']",41.57142857
"['bmore', 'edm', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",66.94736842
['bmore'],43
"['bolero cubano', 'cantautor', 'nueva cancion', 'trova']",46.4
"['bolero cubano', 'cuban rumba', 'latin jazz', 'musica tradicional cubana']",0
"['bolero cubano', 'musica tradicional cubana']",0
"['bolero cubano', 'puerto rican folk']",33
['bolero cubano'],0
['bolero cubano'],21.5
"['bolero', 'bolero cubano', 'cha-cha-cha', 'charanga', 'latin jazz', 'mambo', 'musica tradicional cubana', 'salsa', 'son cubano clasico']",26.33333333
"['bolero', 'bolero cubano', 'classic colombian pop', 'musica tradicional cubana']",28.53846154
"['bolero', 'bolero cubano', 'latin jazz', 'mambo', 'musica tradicional cubana']",27.81818182
"['bolero', 'bolero cubano', 'latin jazz', 'musica tradicional cubana', 'salsa']",53
"['bolero', 'bolero cubano', 'latin jazz', 'musica tradicional cubana']",50.5
"['bolero', 'bolero cubano', 'musica tradicional cubana']",27.08333333
"['bolero', 'bolero cubano', 'musica tradicional cubana']",18
"['bolero', 'bolero cubano']",38
"['bolero', 'cancion melodica', 'cantautor', 'latin pop', 'pop romantico']",44.4375
"['bolero', 'cancion melodica', 'cantautor', 'nueva cancion']",39
"['bolero', 'cancion melodica', 'latin pop', 'ranchera']",37.06060606
"['bolero', 'cancion melodica', 'latin', 'latin pop', 'nueva cancion', 'velha guarda']",42.65217391
"['bolero', 'cancion melodica', 'latin', 'latin pop', 'ranchera']",46.9009009
"['bolero', 'cancion melodica', 'mexican rock-and-roll', 'pop romantico']",38.5
"['bolero', 'cantautor', 'nueva cancion', 'pop romantico', 'trova']",43.14285714
"['bolero', 'charanga', 'latin jazz', 'mambo', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",20.09803922
"['bolero', 'classic colombian pop']",20.58333333
"['bolero', 'cuban rumba', 'latin jazz', 'musica tradicional cubana', 'world']",49.66666667
"['bolero', 'ecuadorian pop', 'folklore ecuatoriano', 'musica popular colombiana']",52.28571429
"['bolero', 'jazz mexicano']",46
"['bolero', 'latin alternative', 'mexican rock', 'nueva cancion', 'rock en espanol', 'trova', 'trova mexicana']",40
"['bolero', 'latin jazz', 'mambo', 'musica tradicional cubana', 'salsa', 'tropical']",22.51612903
"['bolero', 'latin pop', 'mariachi', 'ranchera']",23.64041995
"['bolero', 'latin pop', 'ranchera']",43
"['bolero', 'latin pop', 'rock en espanol']",17.50649351
"['bolero', 'latin', 'latin pop', 'tropical']",57
"['bolero', 'latin', 'latin pop']",42.47457627
"['bolero', 'latin', 'latin pop']",52.52631579
"['bolero', 'lldm']",54
"['bolero', 'mariachi', 'mexican rock-and-roll', 'ranchera']",13.53488372
"['bolero', 'mariachi', 'ranchera']",37
"['bolero', 'mariachi', 'ranchera']",32.15
"['bolero', 'mariachi', 'ranchera']",32.33333333
"['bolero', 'mariachi', 'ranchera']",41.25
"['bolero', 'mariachi', 'ranchera']",46.29411765
"['bolero', 'mexican rock-and-roll', 'pop romantico', 'ranchera']",51.16666667
"['bolero', 'mexican rock-and-roll', 'pop romantico']",47
"['bolero', 'mexican rock-and-roll']",34
"['bolero', 'mexican rock-and-roll']",50
"['bolero', 'mexican rock-and-roll']",48
"['bolero', 'mexican rock-and-roll']",26.5
"['bolero', 'nueva cancion', 'ranchera']",40
"['bolero', 'nueva ola chilena']",16.33333333
"['bolero', 'pop romantico']",19.84615385
"['bolero', 'puerto rican pop']",26.33333333
['bolero'],28
['bolero'],4.631578947
['bolero'],42
['bolero'],32.64
['bolero'],52
['bolero'],25.05882353
['bolero'],59
['bolero'],39.5
['bolero'],49.33333333
['bolero'],20.85714286
['bolero'],52
['bolero'],26.5
"['boogaloo', 'classic soul', 'latin jazz', 'souldies']",27.80952381
"['boogaloo', 'cuban rumba', 'jazz cubano', 'latin jazz', 'musica tradicional cubana']",31.61111111
"['boogaloo', 'ecuadorian pop', 'salsa', 'salsa colombiana', 'salsa international', 'tropical']",52.66666667
"['boogaloo', 'jazz funk', 'latin jazz', 'soul jazz']",31.66666667
"['boogaloo', 'jazz piano', 'latin jazz', 'salsa', 'salsa international', 'tropical']",26.1372549
"['boogaloo', 'latin jazz', 'musica tradicional cubana', 'salsa', 'salsa international']",25.75
"['boogaloo', 'latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena']",34.45454545
"['boogaloo', 'latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena']",33.75
"['boogaloo', 'latin jazz', 'salsa', 'salsa international', 'tropical']",34
"['boogaloo', 'latin jazz', 'salsa', 'salsa international', 'tropical']",29.68421053
"['boogaloo', 'latin jazz', 'salsa', 'salsa international']",37.23076923
"['boogaloo', 'latin jazz', 'salsa', 'salsa international']",33
"['boogaloo', 'latin jazz', 'salsa', 'salsa international']",40.5
"['boogaloo', 'latin jazz', 'salsa', 'salsa international']",32.2962963
"['boogaloo', 'latin jazz', 'salsa', 'salsa international']",39
"['boogaloo', 'latin jazz', 'salsa', 'salsa puertorriquena', 'tropical']",38.69230769
"['boogaloo', 'salsa', 'tropical']",38.75
['boogaloo'],27
['boogaloo'],32
['boogaloo'],36
['boogaloo'],33.46153846
['boogaloo'],31
"['boogie', 'deep disco', 'disco', 'post-disco', 'post-disco soul']",34
"['boogie', 'disco', 'electro', 'funk', 'popping', 'post-disco', 'quiet storm']",40.66666667
"['boogie', 'disco', 'funk', 'post-disco', 'post-disco soul']",30.75
"['boogie', 'disco', 'funk', 'post-disco']",45.75
"['boogie', 'disco', 'funk', 'post-disco']",35.75
"['boogie-woogie', 'jazz blues', 'louisiana blues', 'new orleans blues', 'piano blues']",28.5
"['boogie-woogie', 'piano blues', 'ragtime', 'stride']",5.8
"['boogie-woogie', 'piano blues', 'stride']",3.75
"['boogie-woogie', 'piano blues', 'stride']",10
"['boogie-woogie', 'piano blues']",51
"['boom bap brasileiro', 'brazilian hip hop', 'brazilian rock', 'mpb', 'rap nacional antigo']",51
"['boom bap', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'queens hip hop']",40.5
"['boom bap', 'east coast hip hop', 'hardcore hip hop', 'underground rap', 'wu fam']",48
['boom bap'],52
"['bossa nova jazz', 'brazilian jazz', 'jazz funk', 'jazz fusion', 'soul jazz']",35.2
['bossa nova jazz'],14
"['bossa nova', 'brazilian boogie', 'brazilian soul', 'instrumental funk', 'mpb', 'samba']",40
"['bossa nova', 'brazilian boogie', 'brazilian soul', 'mpb', 'samba']",54
"['bossa nova', 'brazilian boogie', 'broken beat', 'indie jazz', 'jazz funk', 'nu jazz', 'psicodelia brasileira', 'soul jazz']",33.75
"['bossa nova', 'brazilian boogie', 'mpb']",33.15384615
"['bossa nova', 'brazilian contemporary classical', 'brazilian jazz', 'ecm-style jazz', 'latin classical', 'mpb', 'violao']",42
"['bossa nova', 'brazilian indie', 'brazilian percussion', 'choro', 'coco', 'forro', 'forro tradicional', 'mpb', 'samba', 'velha guarda']",5.4
"['bossa nova', 'brazilian indie', 'mpb', 'musica infantil', 'musica popular paraense', 'nova mpb', 'rock baiano', 'samba', 'tropicalia', 'velha guarda']",42
"['bossa nova', 'brazilian indie', 'mpb', 'musica infantil', 'psicodelia brasileira', 'samba', 'samba-rock', 'tropicalia']",46.46666667
"['bossa nova', 'brazilian indie', 'mpb', 'musica para criancas', 'nova mpb', 'samba', 'velha guarda']",21
"['bossa nova', 'brazilian indie', 'mpb', 'musica paraibana', 'samba']",59
"['bossa nova', 'brazilian indie', 'mpb', 'nova mpb', 'samba']",28
"['bossa nova', 'brazilian indie', 'mpb', 'pagode', 'samba', 'velha guarda']",51.5
"['bossa nova', 'brazilian indie', 'mpb', 'samba', 'tropicalia', 'velha guarda']",46
"['bossa nova', 'brazilian jazz', 'choro', 'jazz guitar', 'mpb', 'samba', 'samba-jazz', 'velha guarda', 'violao']",30.875
"['bossa nova', 'brazilian jazz', 'choro', 'mpb', 'samba', 'velha guarda']",10.625
"['bossa nova', 'brazilian jazz', 'exotica', 'jazz guitar', 'lounge', 'violao', 'violao classico']",26.66666667
"['bossa nova', 'brazilian jazz', 'jazz funk', 'jazz fusion']",25
"['bossa nova', 'brazilian jazz', 'jazz funk', 'psicodelia brasileira']",36.8
"['bossa nova', 'brazilian jazz', 'jazz guitar', 'mpb', 'samba', 'violao']",38.45762712
"['bossa nova', 'brazilian jazz', 'jazz guitar', 'mpb']",36
"['bossa nova', 'brazilian jazz', 'jazz guitar', 'samba-jazz', 'violao']",38.71428571
"['bossa nova', 'brazilian jazz', 'mpb', 'piano mpb']",27.42857143
"['bossa nova', 'brazilian jazz', 'mpb', 'samba', 'tropicalia', 'velha guarda']",44
"['bossa nova', 'brazilian jazz', 'mpb', 'samba']",42.52941176
"['bossa nova', 'brazilian jazz', 'samba']",33.28571429
"['bossa nova', 'brazilian jazz', 'samba-jazz']",32
"['bossa nova', 'brazilian jazz', 'samba-jazz']",26
"['bossa nova', 'brazilian jazz', 'velha guarda']",0
"['bossa nova', 'brazilian jazz']",27.44444444
"['bossa nova', 'brazilian jazz']",28.5
"['bossa nova', 'brazilian jazz']",32
"['bossa nova', 'brazilian jazz']",17.5
"['bossa nova', 'brazilian jazz']",41
"['bossa nova', 'brazilian rock', 'jovem guarda', 'mpb', 'nova mpb', 'samba', 'tropicalia']",43.06666667
"['bossa nova', 'brazilian rock', 'mpb', 'psicodelia brasileira', 'psychedelic rock', 'tropicalia']",36
"['bossa nova', 'brazilian soul', 'mpb', 'pagode', 'samba', 'velha guarda']",39
"['bossa nova', 'brazilian soul']",36
"['bossa nova', 'choro', 'mpb', 'musica infantil', 'nova mpb', 'samba', 'samba de roda', 'velha guarda']",4.6
"['bossa nova', 'choro', 'mpb', 'pagode', 'samba', 'velha guarda']",40.66666667
"['bossa nova', 'choro', 'mpb', 'samba', 'velha guarda']",21
"['bossa nova', 'choro', 'mpb', 'samba', 'velha guarda']",18
"['bossa nova', 'choro', 'mpb', 'samba', 'velha guarda']",27
"['bossa nova', 'choro', 'mpb', 'samba', 'velha guarda']",7.842105263
"['bossa nova', 'choro', 'samba']",36
"['bossa nova', 'cool jazz', 'exotica', 'jazz', 'jazz funk', 'jazz vibraphone', 'latin jazz', 'lounge', 'soul jazz']",16.00833333
"['bossa nova', 'cool jazz', 'jazz guitar']",26.07407407
"['bossa nova', 'cool jazz', 'jazz', 'jazz flute', 'jazz funk', 'soul jazz']",39.08333333
"['bossa nova', 'downtempo']",40.5
"['bossa nova', 'exotica', 'jazz organ', 'lounge', 'space age pop']",28.65909091
"['bossa nova', 'fado', 'mpb', 'samba', 'tropicalia']",39.63636364
"['bossa nova', 'manguebeat', 'mpb', 'pagode', 'samba', 'samba-rock', 'tropicalia']",42.82666667
"['bossa nova', 'mpb', 'musica alagoana']",53.23076923
"['bossa nova', 'mpb', 'musica popular mineira', 'samba']",38.875
"['bossa nova', 'mpb', 'musica popular mineira', 'samba']",42.76923077
"['bossa nova', 'mpb', 'musica popular mineira']",42
"['bossa nova', 'mpb', 'nova mpb', 'pagode', 'samba']",65
"['bossa nova', 'mpb', 'nova mpb', 'psicodelia brasileira']",49.75
"['bossa nova', 'mpb', 'nova mpb', 'samba', 'samba de roda', 'umbanda']",37.81818182
"['bossa nova', 'mpb', 'nova mpb', 'samba']",55
"['bossa nova', 'mpb', 'nova mpb', 'tropicalia']",51
"['bossa nova', 'mpb', 'nova mpb']",57
"['bossa nova', 'mpb', 'nova mpb']",55.5
"['bossa nova', 'mpb', 'pagode', 'partido alto', 'samba', 'samba moderno', 'velha guarda']",49
"['bossa nova', 'mpb', 'pagode', 'samba', 'samba moderno', 'velha guarda']",30
"['bossa nova', 'mpb', 'pagode', 'samba', 'samba-enredo', 'samba-rock', 'velha guarda']",42.66666667
"['bossa nova', 'mpb', 'pagode', 'samba', 'umbanda', 'velha guarda']",50.25
"['bossa nova', 'mpb', 'pagode', 'samba', 'velha guarda', 'violao']",39
"['bossa nova', 'mpb', 'pagode', 'samba', 'velha guarda']",55
"['bossa nova', 'mpb', 'samba de roda', 'tropicalia']",39.71641791
"['bossa nova', 'mpb', 'samba', 'tropicalia']",37
"['bossa nova', 'mpb', 'samba', 'velha guarda']",60
"['bossa nova', 'mpb', 'samba', 'velha guarda']",17.25
"['bossa nova', 'mpb', 'samba', 'violao']",26
"['bossa nova', 'mpb', 'samba', 'violao']",38.54545455
"['bossa nova', 'mpb', 'samba']",33.81818182
"['bossa nova', 'mpb']",41
"['bossa nova', 'samba', 'velha guarda']",20
"['bossa nova', 'samba-jazz']",55
"['bossa nova', 'velha guarda']",39
['bossa nova'],51
['bossa nova'],33
['bossa nova'],39
['bossa nova'],36.33333333
['bossa nova'],3.166666667
['bossa nova'],41
['bossa nova'],60
['bossa nova'],20.66666667
['bossa nova'],23
['bossa nova'],31
"['boston folk', 'deep new americana', 'folk-pop', 'indie folk', 'indiecoustica', 'new americana', 'new england americana', 'stomp and holler']",59
"['boston folk', 'folk', 'lilith']",52.5
"['boston folk', 'folk-pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'new americana', 'stomp and holler']",60
"['boston hardcore', 'boston punk', 'boston rock', 'crossover thrash', 'hardcore punk', 'punk', 'thrash core']",33.66666667
"['boston hardcore', 'boston punk', 'hardcore punk', 'punk', 'straight edge', 'thrash core']",27
"['boston hardcore', 'chaotic hardcore', 'mathcore', 'melodic hardcore', 'metalcore', 'post-hardcore', 'screamo']",43
"['boston hardcore', 'hardcore', 'hardcore punk', 'straight edge', 'thrash core']",26.5
