tempo,popularity
81.443,41.5
81.44833333,62
81.468,41.5
81.4685,51.5
81.4755,43
81.477,51
81.486,37
81.492,39.5
81.4985,9.5
81.504,45
81.513,31
81.514,0
81.526,52
81.527,41
81.533,33
81.535,48
81.5352,1
81.539,0
81.544,0
81.558,17
81.558,0.333333333
81.574,39
81.58,17
81.58,17
81.581,6
81.5915,36
81.609,31
81.62825,64
81.629,46
81.645,20
81.648,0
81.652,38
81.653,9
81.653,9
81.65666667,33.33333333
81.667,1
81.674,0
81.675,53
81.67790909,0
81.678,57
81.682,39
81.6835,4
81.684,0
81.691,1
81.693,0
81.695,44
81.695,44
81.7,41
81.71277778,48.33333333
81.715,2
81.715,0
81.722,26
81.727,30
81.731,32
81.742,0
81.74966667,51
81.757,32
81.758,0
81.76,15
81.765,36
81.768,27.5
81.769,55
81.77433333,0.333333333
81.795,42
81.814,26
81.823,32.5
81.841,1
81.844,0
81.849,50
81.852,40
81.858,21
81.863,38.66666667
81.869,67
81.869,67
81.877,46
81.878,0
81.881,42
81.883,30
81.88725,0
81.889,39
81.895,52
81.896,44
81.898,15
81.907,35
81.923,67
81.924,47
81.9255,54.5
81.9258,20
81.944,40
81.9508,2
81.952,24
81.9556129,0.161290323
81.957,36
81.958,40
81.96,54
81.965,54
81.966,53
81.966,11
81.971,52
81.972,66
81.972,31.25
81.972,66
81.974,52
81.981,37
81.983,33
81.984,53
81.984,53
81.984,53
81.987,61
81.991,71
81.992,30
81.9935,50
81.997,68
81.997,36.5
81.997,50
81.99770492,60.95081967
82.002,0
82.002,0
82.004,39
82.004,39
82.004,39
82.004,39
82.004,39
82.004,39
82.004,39
82.004,43
82.006,1
82.009,34
82.01,41
82.0145,9.5
82.015,38
82.016,49
82.021,53
82.022,51
82.022,51
82.025,47
82.025,45
82.0255,36
82.027,42
82.031,0
82.034,48
82.036,53
82.037,38
82.041,0
82.042,19
82.04366667,43.33333333
82.047,36
82.05,0
82.051,14
82.052,59
82.056,3
82.057,38
82.065,51.5
82.06633333,41
82.076,47
82.078,3
82.08,64
82.082,39
82.083,35
82.1015,0
82.105,41
82.10666667,0
82.111,50
82.111,50
82.111,50
82.111,50
82.111,50
82.111,50
82.111,50
82.1135,33.5
82.114,40
82.1165,50
82.118,0
82.119,64
82.121,49
82.121,40
82.122,41
82.123,0
82.134,4
82.14,46
82.14,1
82.144,72
82.16,47
82.16,54
82.16,54
82.16,39
82.1604,0
82.1765,34.5
82.177,35
82.182,47
82.187,51
82.1966,27.6
82.21,36
82.2185,34
82.226,43
82.22727273,0
82.229,0
82.231,0
82.23466667,0
82.235,37
82.235,37
82.239,26
82.244,15
82.244,15
82.245,0
82.2725,39.25
82.286,48
82.28633333,0
82.2875,0
82.297,35
82.298,30
82.308,0
82.311,0
82.315,1
82.315,41
82.315,41
82.316,25
82.317,40
82.317,34
82.325,0
82.327,0
82.3288,12.6
82.3352,0.6
82.34166667,54.33333333
82.348,0
82.356,0
82.357,42
82.358,8
82.361,1
82.361,1
82.368,33
82.368,25
82.38,13
82.384,47
82.386,27
82.38866667,20.33333333
82.392,0
82.406,44
82.416,31
82.416,18
82.416,31
82.416,18
82.4195,42
82.423,48
82.427,55
82.42966667,5.333333333
82.44,64
82.441,39
82.441,39
82.441,39
82.441,39
82.445,55
82.452,26
82.4576,56.6
82.45875,48.25
82.461,0
82.468,6
82.477,65
82.495,42
82.497,11
82.498,0
82.50533333,0
82.50533333,0
82.50533333,0
82.5055,54.5
82.508,0
82.512,1
82.519,41
82.52,65
82.52,53
82.53,57
82.5314,64
82.534,0
82.555,69
82.5615,0
82.571,52
82.574,68
82.576,39
82.5815,0
82.5815,0
82.588,3
82.591,47
82.596,0
82.596,0
82.597,44
82.598,0
82.6098,34.2
82.626,36
82.627,0
82.631,63
82.635,48
82.636,0
82.657,21
82.66166667,54
82.666,0
82.673,60
82.673,60
82.673,60
82.675,0
82.679,53
82.681,6
82.685,0
82.68533333,0
82.6862,0
82.692,36
82.692,36
82.6928,50.6
82.708,40
82.708,40
82.723,0
82.725,0
82.73,33
82.734,66
82.738,0
82.7415,36.5
82.744,51
82.751,60
82.762,0
82.772,1
82.779,0
82.779,35
82.782,0
82.79483333,44
82.802,0
82.805,0
82.817,34
82.8435,0
82.84433333,15.88888889
82.8555,18.5
82.856,1
82.857,4
82.8805,1
82.896,37.33333333
82.899,26.83333333
82.9,66
82.9,66
82.904,39.5
82.91,65
82.913,0
82.9275,0
82.9285,49.5
82.9295,4
82.937,0
82.943,0
82.944,39
82.9695,0
82.9695,0
82.975,28
82.97733333,44.66666667
82.978,48
82.978,48
82.987,45.5
82.9905,52
82.992,41
82.992,41
82.996,44
82.996,0
82.996,44
82.997,38
82.997,38
82.999,58
83.003,1
83.007,25
83.008,34
83.009,1
83.009,1
83.0171,0.1
83.024,49
83.032,40
83.038,43
83.0595,5.5
83.062,0
83.074,0
83.089,0
83.0945,0
83.095,0
83.107,39
83.111,0
83.116,0
83.12463158,0.842105263
83.128,62
83.13,53
83.13,14
83.13,53
83.13,53
83.133,46
83.15,51
83.155,36
83.158,0
83.159,19
83.16775,44.75
83.172,32
83.185,69
83.198,67
83.201,41
83.202,37.2
83.2045,61.5
83.21128571,0
83.21933333,0
83.22416667,1.666666667
83.2355,34
83.242,0
83.242,0
83.244,0
83.244,37
83.244,37
83.24433333,0
83.24771429,28
83.2565,48.5
83.2605,0
83.261,44
83.264,64
83.277,34
83.285,49
83.285,49
83.293,18
83.299,34
83.304,31
83.305,32
83.31066667,59.33333333
83.323,32
83.346,57
83.34666667,38.33333333
83.361,0.5
83.3815,0
83.388,14
83.406,21
83.406,21
83.406,21
83.406,21
83.406,21
83.406,21
83.406,21
83.415,38
83.415,68
83.417,0
83.424,5
83.424,5
83.4345,0
83.43666667,0
83.444,42
83.445,15
83.445,53
83.457,3
83.457,56
83.463,49
83.4745,55
83.48,32
83.48,32
83.482,1
83.488,48.33333333
83.4915,0
83.495,0
83.504,64
83.511,68
83.514,70
83.519,62
83.527,50
83.527,24
83.53,24
83.53466667,0.333333333
83.542,17
83.549,55.5
83.551,43
83.559,62
83.561,42
83.561,32
83.56133333,36
83.564,0
83.568,12
83.58383333,2
83.593,31
83.597,65
83.6,51
83.623,0
83.6255,14.5
83.633,28
83.65133333,58.33333333
83.659,55
83.6656,34.2
83.671,38
83.6835,37.5
83.685,37
83.697,32
83.702,0
83.704,24.33333333
83.704,0
83.717,29
83.72,36
83.725,37.5
83.728,39
83.731,30
83.731,30
83.731,39
83.735,57
83.735,57
83.7395,49
83.74306667,34.53333333
83.7434,13.7
83.74371429,0
83.746,0
83.7525,57
83.755,58
83.759,24
83.76,9
83.771,54
83.771,54
83.771,41
83.771,41
83.771,54
83.772,49
83.782,0
83.783,43
83.788,0
83.788,0
83.803,5
83.8055,0
83.811,0
83.815,0
83.836,80
83.838,54.5
83.84377778,0
83.8595,41.5
83.8595,0
83.867,30
83.8818,0
83.888,43
83.8925,0
83.9102,3.2
83.916,0
83.917,0
83.919,38
83.923,0
83.931,54
83.931,65
83.93928,0
83.94,53
83.94066667,0.666666667
83.941,0
83.941,0
83.944,24
83.945,0
83.946,46
83.949,26
83.95,0
83.954,41
83.955,46
83.959,48
83.96083333,0
83.962,27
83.969,41
83.97,47
83.97,51
83.971,33
83.971,33
83.972,50
83.978,0
83.98,0
83.981,66
83.981,50
83.985,43
83.985,43
83.985,21
83.989,61
83.993,51
83.995,71
83.996,53
84.001,46
84.005,58
84.007,24
84.01,49
84.01166667,0.666666667
84.018,51
84.02,44
84.02,39
84.02,0
84.023,47
84.023,47
84.023,47
84.0295,49.5
84.032,66
84.034,62
84.035,0
84.039,1
84.039,54
84.039,1
84.044,55
84.049,0
84.0565,24.66666667
84.064,26.5
84.067,51
84.073,33
84.075,48.4
84.076,33
84.077,67
84.079,3
84.08,46
84.08,46
84.10666667,14
84.110375,50.625
84.12475,28.25
84.127,33
84.127,33
84.134,0
84.134,0
84.139,0
84.139,0
84.139,0
84.15425,1.25
84.158,0
84.158,0
84.158,0
84.159,0
84.1695,39
84.175,38
84.1755,1
84.177,0
84.201,32
84.203,0
84.208,56
84.208,56
84.224,50
84.24,45
84.2425,36
84.245,54
84.245,54
84.245,54
84.245,54
84.245,54
84.245,54
84.245,54
84.245,54
84.245,54
84.245,54
84.2575,36
84.258,37
84.26028571,0
84.264,75
84.271,0
84.277,24
84.277,0
84.278,45
84.296,1.666666667
84.315,7
84.315,7
84.315,7
84.32,0
84.338,0.25
84.3385,22.5
84.339,39
84.344,0
84.347,20
84.3555,0.25
84.35766667,2.333333333
84.359,0
84.372,0
84.391,40
84.395,58
84.40733333,0
84.409,39
84.42383333,0
84.436,1
84.439,44
84.442,16.5
84.4461875,0.125
84.46266667,47
84.463,0
84.487,63
84.488,55
84.511,0
84.5405,4.5
84.541,0
84.54223529,0.235294118
84.545,0
84.55575,64.25
84.558,0
84.55921053,0
84.574,21
84.59025,1.75
84.6095,0
84.6185,40
84.62,0
84.6315,71.5
84.649,54
84.655,54.5
84.655,0
84.656,61
84.686,27
84.693,1
84.709,13
84.712,46
84.7292,0.2
84.737,35
84.737,35
84.737,35
84.737,35
84.737,35
84.7405,39.5
84.74342857,2.285714286
84.747,0
84.747,0
84.75,68
84.75271429,0
84.767,0
84.771,44.66666667
84.777,0
84.783,34
84.7866,0
84.788,57
84.791,60
84.807,0
84.807,63
84.8165,0
84.829,1
84.842,1
84.842,1
84.842,1
84.845,31
84.845,31
84.869,0
84.88975,28.5
84.899,53
84.899,53
84.90972222,0
84.91266667,56.77777778
84.91475,9.25
84.91766667,0.222222222
84.917875,0.125
84.922,19
84.93,47
84.932,10
84.932,10
84.945,56
84.947,0
84.954,58
84.96,25
84.96,25
84.96,25
84.962,33
84.963,66
84.963,66
84.965,19
84.967,46
84.969,42
84.97,63
84.971,40
84.975,66
84.975,41
84.976,46
84.99,0
84.99066667,60.33333333
84.991,40
84.991,40
84.991,40
84.994,3
84.996,15
84.997,63
84.997,63
85.001,41
85.002,57
85.002,52
85.009,41
85.013,68
85.01466667,1
85.016,74
85.016,44
85.018,54
85.02347368,44.63157895
85.024,75
85.029,62
85.033,61
85.039,42
85.044,0
85.049,34
85.058,62
85.067,59
85.07,46
85.071,23
85.072,0
85.079,37
85.079,37
85.083,0.666666667
85.08446154,0
85.089,45
85.126,51
85.127,55
85.13,0
85.13,0
85.13,0
85.134,34
85.136,0
85.157,45
85.163,0
85.182,39
85.182,39
85.182,0
85.182,39
85.182,39
85.18733333,32.66666667
85.1915,46.5
85.194,52
85.194,41
85.199,40
85.215,0
85.226,0
85.227,16
85.2295,0
85.2425,0
85.24275,0
85.245,0
85.273,61
85.276,0
85.279,57
85.279,0
85.279,53
85.28,0
85.281,0
85.28728571,14.42857143
85.288,39
85.296,44
85.296,44
85.296,44
85.296,44
85.299,1
85.3045,70.5
85.309,25
85.332,43
85.332,43
85.399,32
85.413,53
85.41533333,21.33333333
85.432,27
85.4385,12.5
85.45,0
85.475,62
85.476,49
85.479,60
85.486,72
85.48671429,0
85.492,61
85.49388889,43.55555556
85.49775,52.5
85.501,56
85.511,0
85.5165,0
85.521,44
85.524,37
85.5405,63.5
85.557,17
85.558,49
85.558,49
85.562,38
85.5785,30.5
85.593,52
85.5988,2.2
85.5988,2.2
85.6,55
85.601,31.33333333
85.602,0
85.604,0
85.606,47
85.612,48.8
85.62,8.666666667
85.6225,8
85.6255,41
85.634,0
85.641,54
85.66933333,53.66666667
85.67,0
85.683,0
85.696,43
85.70366667,74.33333333
85.715,0
85.72075,43.75
85.731,36
85.733,36.66666667
85.74766667,0.333333333
85.754,0
85.754,0
85.75671429,31.14285714
85.766,0
85.76657143,0
85.773,51.5
85.7796,11.4
85.78766667,52
85.7916,46.6
85.80990625,0
85.81885714,19.14285714
85.823,24
85.823,24
85.826,0
85.84275,33
85.85388889,42.11111111
85.867,3
85.867,22
85.867,22
85.873,0
85.882,45
85.882,45
85.882,45
85.896,0
85.898,0
85.90966667,52.66666667
85.91433333,33.66666667
85.933,40
85.935,64
85.936,44
85.937,0
85.943,40
85.9445,28
85.9524,53
85.956,37.5
85.956,37.5
85.956,53.5
85.969,25
85.973,52
85.98133333,0
85.987,54
85.987,53
85.989,13
86.004,49
86.006,57
86.006,57
86.018,63
86.02,67
86.036,49
86.042,81
86.051,42
86.05504348,0
86.059,18
86.06085,0
86.073,31
86.078,26.71428571
86.098,38
86.09888889,13.11111111
86.103,8
86.1042,0
86.11633333,46.66666667
86.129,12
86.133,0
86.15,19
86.155,0
86.16,0
86.16,0
86.16,49
86.161,19
86.162,0
86.166,0
86.169,34
86.17,18
86.172,27.66666667
86.1775,54
86.189,36
86.189,36
86.189,36
86.198,28
86.198,28
86.198,28
86.2055,30
86.208,38
86.21,42
86.223,40.5
86.224,65
86.235,46
86.23933333,70
86.242,57
86.242,57
86.242,57
86.242,57
86.242,57
86.258,40
86.273,0
86.276,47
86.276,47
86.276,47
86.276,47
86.276,47
86.276,47
86.285,32
86.2855,0
86.286,0
86.299,0
86.303,46.33333333
86.306,2
86.309,63
86.3144,0.4
86.316,48
86.31833333,53
86.32033333,60.33333333
86.331,43
86.33175,0
86.3345,53.25
86.342,28
86.352,54
86.366,51.5
86.368,57
86.373,55
86.378,49
86.378,0
86.387,0
86.403,11
86.405,1
86.405,1
86.42,0
86.425,0
86.438,51
86.438,51
86.438,51
86.438,51
86.444,63
86.454,46.5
86.46283333,0.666666667
86.474,0
86.4775,33.75
86.48783333,47.66666667
86.489,0
86.497,0
86.5035,31.5
86.528,42
86.52833333,14.16666667
86.532,32
86.535,50
86.54,9
86.541,64
86.541,64
86.548,34
86.555,0
86.56975,0
86.571,49
86.571,72
86.573,2
86.5745,37
86.576,14.11111111
86.58075,0
86.59385714,29.14285714
86.59547059,49.41176471
86.5995,61.5
86.606,28
86.611,0
86.611,0
86.611,0
86.611,0
86.6135,51
86.615,29
86.6206,52.6
86.622,14
86.622,36
86.637,0
86.639,47.5
86.64,22
86.64023077,0
86.6509,0
86.66325,0
86.672,59
86.673,16
86.676,0
86.676,41
86.68433333,0
86.709,28
86.714,32
86.714,32
86.714,32
86.714,32
86.718375,0
86.72028571,52.23809524
86.726,55
86.728,54
86.728,54
86.728,58
86.728,54
86.73,22
86.73,22
86.732,28
86.74,38
86.745,42
86.747,56
86.75288889,3.111111111
86.75610345,0
86.763,0
86.7665,0
86.77261111,0.055555556
86.781,43
86.78666667,42.66666667
86.79366667,36.66666667
86.798,14
86.802,55
86.808,51
86.81,13
86.83,51
86.85258333,11.08333333
86.853,1
86.878,0
86.883,47
86.887,31
86.889,45.5
86.893,27
86.894,16
86.895,49
86.895,49
86.915,36
86.915,32
86.9245,56.5
86.94266667,50
86.945,57
86.945,1
86.945,1
86.945,1
86.958,41
86.958,28
86.968,0
86.969,59
86.97,34
86.97,34
86.97314286,0
86.975,63
86.977,48
86.983,64
86.991,0
86.991,0
86.998,35
86.998,64
86.99966667,44.66666667
87,35
87,0
87.001,40
87.002,69
87.002,69
87.017,63
87.017,63
87.01866667,34.66666667
87.019,79
87.02,59
87.023,46
87.023,37
87.037,48
87.037,48
87.037,48
87.044,0
87.045,5
87.051,40
87.058,57
87.063,0
87.063,0
87.066,40
87.0746875,0
87.079,36
87.084,0
87.08753846,49.07692308
87.089,45
87.09825,63
87.119,55
87.137,0
87.138,0
87.1385,45.5
87.14066667,37.33333333
87.144,30
87.145,15
87.147,45
87.15,5
87.1643,42
87.168,43
87.17285714,1.285714286
87.174,34
87.1835,0
87.1865,31
87.1865,31
87.1885,0
87.207,46
87.211,40
87.211,54
87.222,12
87.232,0
87.233,0
87.2445,41.5
87.249,14
87.254,0
87.25566667,4
87.263,40
87.273,56
87.275,40
87.275,53
87.2757,0.2
87.282,33
87.285,15.5
87.29671429,0
87.3065,0
87.311,53.5
87.3185,0
87.322,58
87.325,30
87.329,31
87.335,65
87.3495,64.5
87.3495,0
87.35085714,1
87.3515,0
87.353,0
87.353,0
87.3596,21.2
87.36128571,59.28571429
87.36833333,43
87.378,18
87.383,0
87.39033333,3.666666667
87.391,10.5
87.392,43
87.398,39
87.398,0
87.4046,0.6
87.406,64
87.4122,10
87.422,5
87.42733333,0
87.432,0
87.453,0
87.453,0
87.453,0
87.455,27.5
87.4557027,2.648648649
87.456,39
87.4568,50.2
87.47,0
87.484,0
87.487,35
87.488,17
87.502,2
87.502,2
87.502,2
87.503,10
87.504,43
87.508,49
87.51,49.66666667
87.51333333,0.333333333
87.5195,0
87.5195,34.5
87.52192308,43.69230769
87.522,32
87.522,31
87.528,19
87.53,41
87.531,44
87.531,34
87.537,57.5
87.539,54
87.54312121,51.48484848
87.548,0
87.55,47
87.576,3
87.5765,11.5
87.57966667,32.66666667
87.585,10
87.585,10
87.586,20
87.589,43
87.59085714,0
87.595,23
87.59533333,46.66666667
87.615,64
87.616,15
87.617,54
87.617,54
87.6195,48.5
87.62166667,48.66666667
87.6225,13.5
87.6245,0
87.627,54
87.631,51
87.6375,3.5
87.63775,39.75
87.641,0
87.65916667,12.33333333
87.65941176,26.17647059
87.665,24.5
87.667,0
87.66818519,0
87.674,35
87.675,1
87.675,1
87.677,0
87.680875,0
87.688,0
87.692,70.5
87.69625,45
87.69625,45
87.698,0
87.704,15
87.70757143,45.14285714
87.725,67
87.727,0
87.7275,0
87.73663636,49.18181818
87.73872727,45
87.739,45
87.74633333,36.33333333
87.749,29
87.751,0
87.759,51.33333333
87.774,0
87.7742,0
87.7742,0
87.7742,0
87.7742,0
87.7742,0
87.7742,0
87.775,61
87.77585714,0
87.781,39
87.781,39
87.785,30
87.787,36
87.787,0
87.788,39
87.816,47
87.816,47
87.8215,62.5
87.828,42
87.83233333,0
87.838,48
87.84006667,41.13333333
87.84033333,63.11111111
87.858,39
87.859,29
87.86,39
87.861,42
87.861,42
87.862,0
87.874,35
87.889,49
87.889,43
87.889,0
87.9,55
87.90122222,0.222222222
87.902,0
87.90457143,48.78571429
87.90894737,0
87.90894737,0
87.90894737,0
87.90894737,0
87.91,53
87.911,0
87.911,0
87.9315,32
87.937,54
87.938,37
87.947,44
87.9525,33
87.9562,74
87.95775,54.75
87.96033333,30.16666667
87.961,58
87.97,50
87.978,59
87.98,61
87.98,41
87.98,61
87.98,61
87.981,43
87.981,56
87.983,57
87.983,44
87.983,0
87.987,60
87.988,43
87.988,43
87.988,43
87.991,39
87.99307692,0
87.9965,64
87.998,72
88.001,0
88.003,43
88.004,0
88.0055,39
88.006,39
88.006,39
88.006,47
88.006,63
88.007,53
88.009,47
88.011,51
88.011,45
88.02,52
88.02,54
88.02116667,0
88.022,49
88.022,49
88.025,64
88.02633333,1.666666667
88.027,57
88.03171429,0
88.042,79
88.048,64.66666667
88.064,78
88.07,77
88.0705,51
88.074,1
88.074,1
88.076,16
88.088,44
88.09033333,0
88.09033333,0
88.09033333,0
88.106,46
88.108,2.8
88.1119375,12.9375
88.112,0
88.118,0
88.1215,31.5
88.13,0
88.133,53
88.13366667,26
88.138,0
88.14,49
88.148,43
88.159,24
88.176,2
88.176,2
88.191,35
88.1965,0
88.202,14
88.208,43
88.208,43
88.21,40
88.229,40
88.23,0
88.23,51
88.233,0
88.235,41
88.241,23
88.241,62
88.24325,39.75
88.262,43
88.2661,18.1
88.272,9
88.274,56
88.2745,0
88.275,55
88.275,47
88.275,47
88.276,12
88.2885,25
88.29,32
88.2915,24.5
88.2915,24.5
88.295,37
88.295,0
88.297,0
88.3136,0
88.316,57
88.3165,33
88.3165,48
88.32,33
88.339,0
88.343,53
88.349,43
88.352,34
88.352,34
88.35975,26.5
88.36733333,48.33333333
88.377,54
88.379,57
88.38066667,55.66666667
88.393,38
88.399,73
88.399,73
88.406,0
88.4065,16
88.40933333,46.33333333
88.42191667,0
88.432,51
88.434,0
88.4365,0
88.441,15
88.449,59
88.449,59
88.45,0
88.464,40
88.464,0
88.478,22.57142857
88.479,0
88.47954545,0.363636364
88.4845,75
88.4850303,0
88.4875,43
88.489,0
88.49,32
88.494,12
88.499,44
88.509,65
88.5174,0
88.52275,25.5
88.52866667,0
88.5455,26
88.549,56
88.556,4.25
88.564,0
88.566,65
88.566,65
88.566,65
88.567,53
88.571,14
88.573,41
88.5785,48.5
88.586,0
88.59,0
88.597,48
88.598,0
88.59944444,49.66666667
88.609,50
88.613,0.5
88.614,3
88.6205,40
88.622,0
88.623,43.5
88.6236,0
88.6256,43.6
88.635,0
88.64866667,40.66666667
88.654,1
88.65666667,0.666666667
88.6595,57
88.66,65
88.664,56
88.664,56
88.66762963,34.85185185
88.68,62
88.68694737,0
88.68866667,0
88.692,0
88.69425,0
88.699,0
88.699,0
88.706,44
88.72,23
88.72,23
88.729,0
88.73,2
88.73,2
88.733,40
88.741,32.5
88.744,69.33333333
88.7465,51.5
88.756,0
88.77,0
88.773,0
88.77425,41.75
88.7846,61.4
88.78666667,36
88.789,5
88.794,41
88.79577778,43.44444444
88.7992,0
88.81,48
88.816,47
88.818,33
88.824,51
88.824,51
88.825,39
88.82914286,0
88.83,60
88.8315,32.75
88.846,11
88.847,20.5
88.855,60
88.855,60
88.855,0
88.855,60
88.858,2
88.8585,0
88.863,50
88.8635,28.75
88.872,55.25
88.88,0
88.882,7
88.89266667,0
88.89492857,37.71428571
88.895,53.18181818
88.896,0
88.89725,36.5
88.903,67
88.9055,0
88.913,8
88.9135,35.5
88.917,0
88.923,40
88.92636364,0
88.92725,8.75
88.929,50
88.933,54
88.93466667,0
88.9365,48.5
88.937,52
88.93978571,1.428571429
88.94,32
88.9448,8.6
88.95833333,5.666666667
88.95866667,15.33333333
88.96285714,33.28571429
88.9726,23.6
88.975,44
88.978,45
88.979,51.6
88.982,2
88.9834,0
88.99,0
88.9905,34.25
88.991,47
89.007,45
89.007,45
89.015,45
89.015,45
89.015,45
89.016,0
89.017,55
89.019,0
89.033,33
89.033,53
89.041,31
89.041,31
89.0437,9.6
89.058,56
89.05833333,0.666666667
89.05833333,0.666666667
89.05833333,0.666666667
89.059,27
89.062,29.5
89.065,36
89.07166667,43.33333333
89.079,1
89.0852,32.4
89.087,0
89.095,19
89.106,54
89.10875,53.75
89.116,40
89.117,41
89.12266667,49.33333333
89.125,1.444444444
89.13,0
89.134,35
89.138,0
89.143,35
89.1455,8
89.146,63
89.153,34
89.155,0
89.165,26
89.165,46
89.173,28.5
89.176,56
89.176,0
89.179,0
89.182,60.5
89.18985714,58.28571429
89.191,0.5
89.1985,35.2
89.202,38
89.202,38
89.211,34
89.216,0
89.2205,0.5
89.229,41
89.22921429,32.21428571
89.23833333,59
89.2395,45
89.2452381,11.85714286
89.25,40.5
89.25174648,0
89.25317647,0
89.25408,0
89.255,0
89.255,0
89.258,22
89.266,50
89.274,35
89.29211111,0
89.30492857,43.5
89.30875,37.75
89.319,27.25
89.322,57
89.325,0
89.32814286,44.85714286
89.32833333,0
89.33,55
89.337,38
89.34,0
89.347,0
89.367,0
89.37215385,51.92307692
89.38025,68
89.38175,4.75
89.3885,37
89.391,3
89.3975,0.25
89.409,4
89.412,33
89.4145,1
89.41618182,0
89.427,62.75
89.428,43
89.43,58
89.438,39
89.444,8.666666667
89.448,41
89.454,38
89.454,61
89.45566667,66.66666667
89.469,0
89.48525,0.5
89.494,67
89.497,43
89.499,43
89.5026,0
89.51216867,1.626506024
89.515,3
89.539,48
89.551,66
89.555,18
89.567,31.6
89.581,64
89.585,59
89.58925,0
89.591,12.5
89.594,41
89.59533333,0
89.599,9
89.615,43
89.616,7
89.61619355,3.806451613
89.618,26
89.621,40
89.6235,33.75
89.64397143,0
89.647,35
89.647,50
89.648,16
89.653,19
89.655,39
89.655,39
89.65766667,37
89.6635,0
89.667,0
89.684,40
89.6922,0
89.69225373,1.28358209
89.698,48
89.699,0
89.702,52.33333333
89.7055,67
89.707,0
89.72,42
89.724,39
89.72866667,59
89.7325,0
89.738,41.5
89.73966667,7.333333333
89.74816667,0
89.7508,39.8
89.759,49
89.76508,0
89.7654,0.066666667
89.766,24
89.7775,0
89.7805,19
89.794,0
89.795,37
89.79813333,15.2
89.8025,26
89.807,55
89.812,69
89.813,60.5
89.819,43.75
89.82,11.66666667
89.82,11.66666667
89.82,50
89.82,11.66666667
89.8205,42
89.823,40
89.823,40
89.832,48
89.848,31.66666667
89.8575,45
89.861,0
89.866,55
89.868,0
89.8794,0
89.888,60
89.88911538,3.576923077
89.896,49
89.90488889,8.666666667
89.9065,0
89.91,22
89.911,57
89.911,51
89.92,38
89.92066667,23.33333333
89.927,44
89.929,40
89.937,72
89.938,53
89.947,45
89.951,43
89.952,34
89.958,38
89.96,54
89.961,77
89.961,77
89.963,0
89.96466667,0
89.965,45
89.966,49
89.966,54
89.966,50
89.967,63
89.968,73
89.968,73
89.969,4
89.97,45
89.97,51
89.97,51
89.97,51
89.971,57
89.972375,0
89.9725,46
89.97275,48.25
89.975,37
89.98,60
89.981,54
89.982,45.5
89.982,53
89.984,34
89.984,41
89.984,63
89.986,32
89.987,51
89.989,57
89.989,52
89.992,63
89.992,63
89.994,47
89.994,51
89.99441176,0
89.99441176,0
89.9955,38
89.996625,0
89.997,56
89.997,56
89.997,37
89.999,62
90,53
90,69
90.001,59
90.001,49
90.001,49
90.001,59
90.001,49
90.001,49
90.005,20
90.007,42
90.0075,52
90.008,75
90.008,75
90.009,51
90.009,51
90.01,43
90.01,63
90.012,51
90.01233333,0
90.013,67
90.015,44
90.0175,61
90.02,57
90.021,66
90.021,66
90.021,66
90.022,21
90.022,21
90.024,1
90.025,39
90.026,49
90.033,66
90.033,66
90.033,44
90.034,52
90.037,73
90.037,73
90.038,40
90.04,8
90.045,67
90.045,47
90.054,46
90.056,64
90.059,36
90.065,0
90.0655,39
90.0685,1.583333333
90.07,59
90.071,58
90.0724,45.2
90.075,66
90.076,65
90.077,67
90.079,55
90.08,0
90.085,23
90.091875,0.375
90.092,60
90.093,0
90.09425,23.25
90.1,0
90.104,12
90.11366667,35
90.121,46
90.12666667,56.66666667
90.127,60
90.128,52
90.131,0
90.13566667,48.25
90.14033333,0
90.146,0
90.14733333,0
90.1479,26
90.155,20
90.15666667,67.66666667
90.172,41
90.174,2
90.17650943,20.09433962
90.17866667,57
90.183,58.5
90.184,2
90.184,2
90.18566667,0
90.188,52
90.189,47.33333333
90.191,76
90.19166667,2
90.19685714,0
90.2086,40.8
90.212,34
90.2125,0
90.218,35.14285714
90.225,61
90.232,34
90.2385,0
90.24033333,0
90.2405,49.5
90.251,33
90.25216667,44.66666667
90.25333333,27.33333333
90.26,25
90.26233333,32.66666667
90.26633333,15.33333333
90.278,0
90.278,0
90.285,29.6
90.29633333,0.333333333
90.29657143,48.57142857
90.298,16
90.308,0
90.3105,52.75
90.312,57
90.3285,0
90.333,5
90.335,19.5
90.34266667,58.33333333
90.349,10
90.35014516,27.41935484
90.3504,20
90.356,0
90.357,0
90.364,25
90.3652,0
90.367,48
90.368,40
90.368,40
90.368,40
90.368,40
90.368,40
90.376,0
90.376,0
90.3835,36.5
90.388,31
90.392,54
90.3945,30.5
90.403,1
90.4195,51
90.4205,45
90.435,10
90.4385,65
90.439,27
90.447,35
90.447,35
90.46166667,56.66666667
90.4675,56.5
90.47741667,0.333333333
90.478,7
90.4788,28.6
90.47973077,0
90.483,52
90.49,6.857142857
90.49966667,55.33333333
90.508,38
90.50828571,0.142857143
90.51,57
90.51,57
90.51075,0.5
90.5115,41
90.512,32
90.514,0
90.522,30
90.52325,9
90.5235,50
90.52858333,0.916666667
90.52871429,0
90.53175,60.25
90.532,35.5
90.538,37
90.538,37
