loudness,popularity
-6.705,54
-6.705,52.28571429
-6.703982759,46.81034483
-6.7015,52.75
-6.701,61
-6.701,47
-6.700258065,39.43548387
-6.7,52
-6.699,55
-6.699,49
-6.6982,43.52
-6.698,59
-6.698,45
-6.698,40
-6.698,55
-6.697,35
-6.697,44
-6.697,42
-6.696,45
-6.6955,55.25
-6.695,0
-6.6945,39
-6.694444444,65.13333333
-6.694,71.66666667
-6.693904762,48.38095238
-6.693545455,68.09090909
-6.6935,59.5
-6.6935,54.5
-6.693,0
-6.693,0
-6.692916667,30.08333333
-6.692176471,46.70588235
-6.688,67
-6.687666667,45
-6.6875,57.5
-6.687428571,48.42857143
-6.687,51
-6.687,62
-6.685526316,59.89473684
-6.685,44
-6.685,64.5
-6.68485,53.8
-6.684,33
-6.684,36
-6.6836,53.6
-6.683,65
-6.683,39
-6.683,41
-6.683,41
-6.6825,66
-6.682363636,45.36363636
-6.6808,74
-6.680083333,59.66666667
-6.68,66
-6.6797,54
-6.679,44
-6.679,57
-6.679,53
-6.678558824,46.29411765
-6.678,54
-6.677666667,32
-6.677666667,60.33333333
-6.677,72
-6.677,44.5
-6.676,69
-6.676,42
-6.676,26
-6.674727273,65.77272727
-6.6745,0.5
-6.674,34
-6.673,43
-6.673,0
-6.672555556,57.05555556
-6.671,56
-6.671,56
-6.671,56
-6.67,58
-6.669,63.5
-6.669,13
-6.6685625,60.4375
-6.668,37.66666667
-6.668,38
-6.667428571,46.28571429
-6.666,23
-6.6656,57.4
-6.665444444,47.11111111
-6.665,58
-6.665,0
-6.665,58
-6.665,53
-6.665,44.6
-6.66458,51.62
-6.664333333,57
-6.664,26.75
-6.664,55
-6.664,45
-6.663,39
-6.663,40
-6.662666667,47
-6.662181818,32.72727273
-6.662,39
-6.662,51.33333333
-6.660885714,57.12380952
-6.66,41
-6.66,80
-6.66,58
-6.66,80
-6.659,45
-6.658666667,62.66666667
-6.6585,57
-6.657,49
-6.656166667,50
-6.656142857,53.71428571
-6.656,48.44444444
-6.654666667,50.33333333
-6.654,54
-6.654,77
-6.653,42
-6.653,53
-6.652714286,47.57142857
-6.6525,56.5
-6.6525,70.75
-6.652333333,38
-6.651926471,43.36764706
-6.651569343,64.48175182
-6.6512,63
-6.65,39
-6.65,0
-6.65,63
-6.65,63
-6.649666667,30.88888889
-6.647625,52.625
-6.647,54
-6.646,51
-6.6455,63.125
-6.644,63
-6.644,51
-6.644,44.66666667
-6.644,40
-6.643,74.33333333
-6.643,47
-6.643,48
-6.642666667,43.66666667
-6.6425,46.5
-6.6425,43
-6.642,60
-6.641,37
-6.6405,43.5
-6.64,47
-6.639,61.5
-6.639,41
-6.639,11
-6.638285714,43.92857143
-6.638,45
-6.638,42
-6.638,58.5
-6.6375,0
-6.637,51
-6.636,0
-6.635083333,48.33333333
-6.635,62
-6.635,71
-6.634,63
-6.634,5
-6.63375,44.5
-6.63325,41.375
-6.633,36
-6.633,44
-6.63275,6.75
-6.632666667,16.66666667
-6.6325625,69.5625
-6.632,39
-6.632,0
-6.632,57
-6.632,51
-6.632,0
-6.631304,61.8
-6.6305,52
-6.630428571,59.57142857
-6.6304,0
-6.63,51
-6.629875,42.875
-6.629857143,48.57142857
-6.629666667,64.33333333
-6.6295,65.5
-6.6295,47.75
-6.629,50
-6.629,62
-6.629,62
-6.629,38
-6.628,49
-6.6274,57.2
-6.627,61
-6.626,61
-6.626,61
-6.6255,47
-6.62525,39.75
-6.625,51
-6.625,0
-6.62475,44.16666667
-6.624,19
-6.624,51
-6.623592593,57.85185185
-6.6235,58.75
-6.6228,45.3
-6.622,0
-6.622,0
-6.622,39
-6.621,1
-6.621,46.5
-6.62075,80.5
-6.62,51
-6.619,24
-6.619,45
-6.619,59
-6.6184,49.8
-6.6183,55
-6.618142857,44
-6.618,39.33333333
-6.618,59
-6.618,1
-6.617272727,48.63636364
-6.617,42
-6.614612903,54.77419355
-6.6125,41.16666667
-6.612,37
-6.6114,40.8
-6.611,0
-6.610411765,46.23529412
-6.610333333,58.66666667
-6.61,42
-6.61,40.5
-6.609789474,41.47368421
-6.609666667,38.33333333
-6.6085,65.5
-6.607923077,64.65384615
-6.605,54
-6.6046,62
-6.604,36
-6.603903226,49.41935484
-6.603666667,60
-6.603,50
-6.6025,39
-6.602340909,57.31818182
-6.602294118,50.29411765
-6.602,39
-6.601692308,57.23076923
-6.601428571,50.85714286
-6.601,29
-6.601,1
-6.601,1
-6.601,38.33333333
-6.6,63
-6.599,62
-6.598,51
-6.597,52
-6.597,46
-6.597,59
-6.595875,44.125
-6.595,0
-6.595,0
-6.594,59
-6.594,0
-6.594,47
-6.594,0
-6.594,58
-6.594,58
-6.593833333,52.5
-6.593,58
-6.592819549,68.42857143
-6.592,43
-6.591909091,60.27272727
-6.591428571,36.71428571
-6.591142857,55.71428571
-6.591,61
-6.59,59
-6.589733333,75.73333333
-6.589166667,55.33333333
-6.589142857,47.92857143
-6.589,70.2
-6.588714286,31.34285714
-6.588,68
-6.588,68
-6.588,68
-6.588,58
-6.587,60
-6.586470588,49.88235294
-6.586,39
-6.586,28.85714286
-6.58525,53.75
-6.585,62
-6.585,62
-6.585,31
-6.585,62
-6.585,51.5
-6.585,31
-6.585,50
-6.585,54
-6.584,53
-6.584,53
-6.582,40
-6.581,49
-6.58,43
-6.579166667,41
-6.579,0
-6.578,31.75
-6.5774,43.6
-6.577,38
-6.577,41
-6.577,41
-6.5765,56
-6.576333333,0
-6.576,35
-6.575,46
-6.574625,59.375
-6.574333333,24.16666667
-6.574,71
-6.574,49
-6.574,41
-6.574,31
-6.574,68
-6.573,39
-6.573,59
-6.571,36
-6.571,0
-6.57,67
-6.569666667,47.33333333
-6.569,2
-6.5686,66.4
-6.567,54
-6.567,58
-6.566,7
-6.566,58
-6.564987013,56.28571429
-6.563333333,43.33333333
-6.563076923,49.30769231
-6.563,51
-6.563,51
-6.563,37.5
-6.5615,49.5
-6.561,52
-6.561,47
-6.561,56
-6.560875,43.875
-6.56,67
-6.5598,59.4
-6.55975,46
-6.55890625,63.25
-6.5585,38.75
-6.558176471,47.70588235
-6.558,16
-6.5575,55
-6.557148148,42.37037037
-6.557,42
-6.556,55
-6.556,26.66666667
-6.555,39
-6.555,64.45454545
-6.554338983,47.89830508
-6.554162791,49.06976744
-6.554,33
-6.554,33
-6.554,44.33333333
-6.554,33
-6.553,38
-6.5524,34.4
-6.55225,63.25
-6.552185185,63.14814815
-6.552142857,73.42857143
-6.552,61
-6.552,53.5
-6.5515,44.5
-6.5505,40.25
-6.55,44
-6.549,46
-6.549,0
-6.548333333,35
-6.548,0
-6.5475,50.5
-6.547,50
-6.546833333,37
-6.5465,62
-6.5465,28.5
-6.5455625,66.25
-6.5455,68
-6.545210526,41.42105263
-6.544861111,71.22222222
-6.544,70
-6.544,34
-6.544,47
-6.544,34
-6.544,64
-6.543555556,37.44444444
-6.543,51
-6.543,58
-6.5425,60.71428571
-6.542,59
-6.541695652,51.43478261
-6.540794118,42.64705882
-6.540781818,48.34545455
-6.540636364,67.81818182
-6.540018868,57.8490566
-6.54,51
-6.538625,42.5
-6.538,54
-6.537,59.5
-6.536,56
-6.536,44
-6.535111111,49.66666667
-6.535,33.66666667
-6.534711864,50.55932203
-6.5345,52
-6.534,59
-6.5335,38
-6.533,56
-6.533,60
-6.532,0
-6.532,40.75
-6.531888889,51.22222222
-6.531,47
-6.5307,66.575
-6.53025,49.25
-6.53,51
-6.5295,0
-6.528666667,57.66666667
-6.528,58.5
-6.528,67
-6.528,60
-6.527333333,53.33333333
-6.526736842,51.15789474
-6.526529412,49.47058824
-6.526,0
-6.525,53
-6.5245,43
-6.5244,46.4
-6.524333333,36.66666667
-6.523,34
-6.523,61
-6.523,66
-6.522,45.33333333
-6.522,52
-6.521,61
-6.521,32
-6.521,29.5
-6.521,49.21428571
-6.520083333,46.33333333
-6.519333333,42.66666667
-6.519,37
-6.519,65
-6.519,48.33333333
-6.51875,59.25
-6.518428571,69.42857143
-6.518392857,49.375
-6.516,57
-6.5155,61
-6.515,62
-6.515,52
-6.513666667,59.33333333
-6.513333333,60.66666667
-6.51325,36.5
-6.513,71.5
-6.5128,54.8
-6.5125,56.5
-6.5125,56.5
-6.512,0
-6.510571429,66.71428571
-6.510217391,56.76086957
-6.51,71.33333333
-6.509375,62.375
-6.508666667,48.66666667
-6.508,63
-6.508,53.33333333
-6.508,60
-6.508,63
-6.507866667,62.2
-6.507333333,68.66666667
-6.507,32
-6.505,34
-6.505,0
-6.505,36
-6.503785714,46.35714286
-6.5035,32
-6.50325,25
-6.502,28
-6.50175,61.25
-6.5015,61.5
-6.501,43
-6.500894737,51.52631579
-6.500791667,61.25
-6.498833333,55.5
-6.498446809,19.19148936
-6.497625,40.625
-6.496666667,42
-6.496,43
-6.495,1
-6.494,56.5
-6.493666667,46.33333333
-6.493,44
-6.493,61.8
-6.493,47
-6.4923125,59.25
-6.492,64.5
-6.492,58.5
-6.491,39
-6.491,41
-6.4892,42.8
-6.489,60
-6.489,57
-6.488722222,52.19444444
-6.488492537,41.80597015
-6.488,58
-6.487769231,42.53846154
-6.487625,69.25
-6.487,53
-6.486666667,30.83333333
-6.486107143,27.46428571
-6.486,62
-6.485294118,49.41176471
-6.485142857,45.85714286
-6.4845,53
-6.484083333,51.91666667
-6.484,37
-6.484,0
-6.484,49
-6.484,65.9
-6.483,47
-6.483,34
-6.4825,48
-6.482,58
-6.481740741,39.48148148
-6.481666667,23.33333333
-6.481543182,59.17727273
-6.481,42
-6.481,63
-6.479,0
-6.478916667,51.66666667
-6.4785,64
-6.4784,50.4
-6.478,73
-6.478,73
-6.4775,43
-6.4775,22.5
-6.477,63
-6.477,43
-6.476,47
-6.4754,54
-6.475307692,51.92307692
-6.475,59
-6.475,63
-6.474764706,65.47058824
-6.4732,58.06666667
-6.471,0
-6.471,54
-6.47,46
-6.47,42
-6.47,58
-6.469375,68.625
-6.468403846,50.96153846
-6.468333333,69.33333333
-6.467,41
-6.467,64.5
-6.466576923,49.23076923
-6.4665,56
-6.466,32
-6.465666667,49.33333333
-6.465,58.5
-6.46490566,44.09433962
-6.464068966,38.77931034
-6.46390625,25.75
-6.463,41.5
-6.463,71
-6.462333333,32.33333333
-6.461,41
-6.459,43
-6.459,43
-6.459,0
-6.4585,29.5
-6.4585,56
-6.458,54.5
-6.458,0
-6.458,0
-6.458,57
-6.458,0
-6.458,35
-6.458,0
-6.457625,55.125
-6.4575,51
-6.457,60
-6.4565,62
-6.455763158,67.57894737
-6.453375,73.125
-6.453,40
-6.452,50
-6.4515,63.5
-6.4512,58.8
-6.451,0
-6.449,32
-6.4485,67
-6.4481,54.6
-6.448,57
-6.448,39.5
-6.4475,66.5
-6.44675,43.375
-6.446125,53
-6.446,41
-6.445666667,76
-6.445,45.5
-6.4434,51.8
-6.443,23.5
-6.442555556,53.66666667
-6.442,42
-6.442,55
-6.441,74
-6.441,0
-6.440777778,53.22222222
-6.44,0
-6.44,42
-6.43925,51
-6.439,57
-6.439,0
-6.439,51.33333333
-6.439,75
-6.439,0
-6.43825,53
-6.438,49
-6.438,62
-6.438,45
-6.438,40
-6.438,52
-6.437166667,64.33333333
-6.437130435,45.86956522
-6.437,39
-6.437,35
-6.437,35
-6.4365,61.5
-6.436,69
-6.436,66
-6.436,66
-6.435,49
-6.435,36
-6.434724138,57.54022989
-6.434,0
-6.434,40
-6.434,53
-6.434,40
-6.4335,40
-6.433383838,56.83838384
-6.433333333,0
-6.432352941,64.74509804
-6.43225,54
-6.432181818,49
-6.432,39
-6.431645161,56.09677419
-6.4315,0
-6.431,73
-6.430765714,57.10857143
-6.4305,43
-6.429714286,42.85714286
-6.4295,28.75
-6.429,78.5
-6.429,78.5
-6.428333333,1
-6.428,45
-6.4275,42.5
-6.4270125,63.6625
-6.427,54
-6.426,5
-6.425666667,57
-6.425615385,54.86538462
-6.425333333,66.27777778
-6.42527027,53.09459459
-6.42525,72.94444444
-6.424666667,54
-6.424,52
-6.424,55.33333333
-6.424,0
-6.423333333,30.66666667
-6.423,67
-6.42244186,50.88372093
-6.422,55
-6.421875,47.375
-6.421764706,53.47058824
-6.420666667,51
-6.42,37
-6.419,48.5
-6.419,45
-6.418,55.5
-6.418,45
-6.418,50
-6.418,46
-6.417666667,35
-6.416,39
-6.415882353,50.30252101
-6.415,59
-6.415,53
-6.414571429,45.85714286
-6.41325,44.75
-6.413,50
-6.412,55
-6.4115,46.5
-6.411022222,37.77777778
-6.410111111,42.22222222
-6.41,35
-6.4096,58.4
-6.4082,30.4
-6.4078,40.1
-6.4072,26.8
-6.406863636,50.81818182
-6.404,59.84615385
-6.403857143,59
-6.403594118,48.93529412
-6.403,39
-6.402666667,48.33333333
-6.402,0
-6.402,40
-6.401,0.75
-6.4,38
-6.4,50
-6.39975,53.75
-6.39975,56.5
-6.3980625,55
-6.397,79
-6.397,54
-6.396,49
-6.396,55
-6.395375,40.25
-6.395,0
-6.3944,63.4
-6.393333333,66
-6.393,43.33333333
-6.393,62
-6.392578947,51.29473684
-6.392,65
-6.392,65
-6.392,51.5
-6.392,41.5
-6.39175,45.5
-6.389966667,65.66666667
-6.388,36.33333333
-6.387111111,40
-6.387,28.33333333
-6.387,34
-6.386923077,78.34615385
-6.386166667,6.333333333
-6.386,48
-6.386,27
-6.384702703,44.09009009
-6.38325,48.79545455
-6.3832,57.8
-6.383,50
-6.383,43
-6.383,36
-6.382428571,2.761904762
-6.382014925,63.88059701
-6.382,62
-6.381,77
-6.381,40
-6.381,77
-6.380777778,47.11111111
-6.380538462,60.53846154
-6.3805,0
-6.380166667,5.708333333
-6.38,49
-6.379952381,44.04761905
-6.379885906,49.53691275
-6.379666667,46.33333333
-6.379,51
-6.378666667,41.66666667
-6.378,47.5
-6.3775,0
-6.377,54
-6.376,27
-6.375695652,42.43478261
-6.375,60
-6.375,60
-6.3745,36
-6.374333333,70.88888889
-6.374,59
-6.374,59
-6.374,55.66666667
-6.374,62
-6.373,36
-6.373,65
-6.371166667,55
-6.371,38.5
-6.371,59.5
-6.371,65
-6.370266667,52.46666667
-6.37,40
-6.369410714,58.57142857
-6.369,41
-6.369,50.5
-6.368935065,59.90909091
-6.3682,56
-6.368,46.5
-6.367666667,40
-6.367571429,65.28571429
-6.3675,52.25
-6.367285714,60.19047619
-6.367,22
-6.366,69
-6.365384615,52
-6.365,59
-6.365,31
-6.3635,47.5
-6.362466667,55.13333333
-6.362,54
-6.362,0
-6.362,39
-6.362,39
-6.362,0
-6.36,34
-6.36,0
-6.359666667,76
-6.359,21
-6.358,42.66666667
-6.358,36
-6.3575,51.5
-6.357,67
-6.35675,0
-6.356,66
-6.356,67
-6.355,0
-6.354681818,39.54545455
-6.354,64
-6.353315789,50.84210526
-6.3525,61.5
-6.352,50
-6.352,49
-6.3515,53.5
-6.35,44
-6.349866667,68.06666667
-6.349671875,54.421875
-6.349333333,31.66666667
-6.349,51
-6.348117647,66.05882353
-6.348,30
-6.348,42
-6.347933333,55.6
-6.34775,48.375
-6.34725,46.625
-6.347,49
-6.347,44.25
-6.347,64
-6.347,40
-6.3464,45.6
-6.346,69
-6.345416667,46.66666667
-6.345,0
-6.344333333,52.66666667
-6.344115385,68.46153846
-6.343166667,40.83333333
-6.343153846,47.69230769
-6.342,57.75
-6.342,40
-6.342,0
-6.3415,61
-6.340333333,51.66666667
-6.33975,24.125
-6.3395,57.5
-6.3392,45.4
-6.339,66
-6.339,42
-6.33875,39.25
-6.3385,60.5
-6.338,0
-6.337818182,54.18181818
-6.337130919,58.25626741
-6.337,67
-6.336625,52.75
-6.336142857,60.42857143
-6.336,40.5
-6.335730769,65.07692308
-6.3354,41
-6.3344,45.8
-6.3335,58.5
-6.3335,58.5
-6.333,62.33333333
-6.333,33
-6.333,11
-6.332027027,54.02702703
-6.332,47
-6.331,0
-6.331,64.5
-6.331,57.33333333
-6.331,0
-6.329,66
-6.329,46
-6.329,66
-6.329,2
-6.328,53
-6.328,2
-6.328,50
-6.3262,71.825
-6.326,57
-6.326,46
-6.326,46
-6.326,40
-6.326,46
-6.325333333,52.66666667
-6.325,61.5
-6.3246,21.2
-6.323666667,57.33333333
-6.3235,59
-6.3234,52.8
-6.323,35.5
-6.323,69
-6.323,43.5
-6.3228,46.9
-6.322285714,44.57142857
-6.322090909,66.63636364
-6.322,53
-6.321710526,48.28947368
-6.321,66
-6.321,66
-6.3206,61.6
-6.32,47
-6.31984,61.4
-6.319333333,48.33333333
-6.319,39
-6.3185,35
-6.318,59.5
-6.317,45.13636364
-6.317,35
-6.317,0
-6.316307692,59.61538462
-6.315444444,52.44444444
-6.315,0
-6.315,68
-6.315,68
-6.314666667,65
-6.314,46
-6.313705882,69.05882353
-6.313405405,49.56756757
-6.313,66
-6.3125,61.5
-6.312,47
-6.312,71
-6.312,40
-6.312,71
-6.312,62
-6.312,62
-6.311833333,45.58333333
-6.3115,39
-6.309538462,75.63461538
-6.309333333,43.33333333
-6.309051282,43.62820513
-6.309,33
-6.309,52
-6.308857143,71.57142857
-6.308428571,33.42857143
-6.308389831,49.3220339
-6.308,60.5
-6.308,54.75
-6.307888889,44.88888889
-6.3075,36.5
-6.307,52
-6.305625,34.27777778
-6.304,37
-6.304,44
-6.303428571,57.14285714
-6.303,45
-6.3026,65.2
-6.302171875,46.53125
-6.301,33
-6.301,0
-6.3005,51
-6.3,47.66666667
-6.3,55.5
-6.3,42
-6.3,0
-6.299285714,64.14285714
-6.299,67
-6.299,67
-6.29875,52.75
-6.29805,54.3
-6.298,57.8
-6.296666667,50.58333333
-6.2965,40.5
-6.296470588,62.35294118
-6.296,46
-6.295857143,57.14285714
-6.295166667,52.66666667
-6.295,44
-6.293,60
-6.292,33
-6.292,33
-6.292,26
-6.292,26
-6.291433962,52.71698113
-6.2912,70.4
-6.291,62
-6.2905,66.75
-6.290230769,0
-6.29,55
-6.29,60
-6.289666667,63.33333333
-6.2895,70.5
-6.289,61
-6.288785714,69
-6.288666667,30
-6.288,40
-6.288,36
-6.287666667,65.83333333
-6.2875625,75.0625
-6.287530702,40.34649123
-6.287,48
-6.287,56
-6.287,48
-6.286,51
-6.286,61.45454545
-6.285692308,31.15384615
-6.2848,46.8
-6.2845,48.875
-6.2845,65.5
-6.284405405,44.54054054
-6.284166667,60.83333333
-6.283763359,56.19083969
-6.283142857,53.57142857
-6.283,45
-6.283,56
-6.28275,46.375
-6.28275,56.625
-6.2821875,54.875
-6.282,54.75
-6.282,38
-6.280333333,60.77777778
-6.2802,63.4
-6.279792,54.904
-6.279333333,29.33333333
-6.2786,65.2
-6.2776,55
-6.277584416,53.90909091
-6.276,50
-6.274243243,54.86486486
-6.2738,45.37142857
-6.273714286,45.57142857
-6.273,6
-6.272,39
-6.272,53
-6.271,20
-6.271,66
-6.2706,5.2
-6.27,51
-6.27,67
-6.268,55
-6.268,53.66666667
-6.267,46
-6.267,64
-6.267,38
-6.266909091,51.33333333
-6.266,28
-6.265666667,48
-6.265428571,52.71428571
-6.265,44
-6.2645,35.5
-6.263043478,44.17391304
-6.263,49
-6.263,39
-6.26275,54.5
-6.262,45
-6.261,35
-6.2585,49
-6.258333333,19
-6.258083333,45.75
-6.258,60
-6.258,52.5
-6.258,60
-6.257,47
-6.256866667,67.51666667
-6.256333333,66.55555556
-6.256088235,42.20588235
-6.254826087,55.26086957
-6.2545,66.5
-6.253470588,68.67647059
-6.25325,39.375
-6.253,46
-6.253,63
-6.252,49
-6.252,47
-6.251242424,47.06060606
-6.251,45.14285714
-6.251,51
-6.250428571,41.42857143
-6.25,57.5
-6.25,58
-6.25,45.5
-6.249909091,24.90909091
-6.248285714,41
-6.248137097,48.34677419
-6.248,57
-6.248,47
-6.247352941,49.35294118
-6.24725,30.75
-6.247,45
-6.247,42
-6.247,45
-6.247,54
-6.246682927,57.82926829
-6.246666667,46
-6.246,64.4
-6.245666667,48.66666667
-6.2455,56.5
-6.2454,65
-6.245,0
-6.245,65
-6.245,62
-6.245,36.66666667
-6.2445,50.5
-6.2445,63.5
-6.244,70
-6.244,73
-6.243,0
-6.2425,49
-6.2422,55.4
-6.242,3
-6.242,3
-6.2415,40.5
-6.24125,52.75
-6.240857143,67.42857143
-6.2405,36
-6.24,45.66666667
-6.239,47.07692308
-6.239,36
-6.2385,58
-6.238,44
-6.236142857,61.42857143
-6.236,52
-6.234333333,30.66666667
-6.233833333,0.166666667
-6.232,3
-6.231,36
-6.229,74
-6.229,40
-6.228928058,67.62589928
-6.227,76
-6.227,48
-6.227,58
-6.226,54
-6.225,41
-6.223333333,26.66666667
-6.223,45
-6.223,0
-6.221,66.66666667
-6.220221154,38.69230769
-6.220210526,44.94736842
-6.22,44
-6.2179375,48.75
-6.217,50
-6.217,37
-6.216,0
-6.216,36
-6.216,0
-6.2158,57
-6.215375,55.0625
-6.215,49
-6.214625,68.875
-6.214,48
-6.214,65.33333333
-6.214,54
-6.213,84
-6.211464286,49.46428571
-6.211,66
-6.210666667,40.66666667
-6.210035714,24.28571429
-6.209777778,45.16666667
-6.209,37.75
-6.208,49
-6.208,38
-6.2075,57.36363636
-6.2073125,44.5625
-6.207,43
-6.207,54.6
-6.206375,51.5
-6.206,37
-6.206,53
-6.205666667,62.33333333
-6.205222222,53.11111111
-6.205,56
-6.20375,47.125
-6.20375,29.625
-6.2035,51.375
-6.203,3
-6.201888889,53.88888889
-6.201633333,53.93333333
-6.201,44
-6.2,30.5
-6.199142857,61.57142857
-6.199,57
-6.198,62
-6.197538462,54.82051282
-6.197333333,49.33333333
-6.196833333,71
-6.196097561,41.48780488
-6.196,1
-6.196,49
-6.195,40
-6.195,3
-6.194666667,62.25
-6.194,45
-6.194,48
-6.19375,48.25
-6.1935,55.5
-6.193,49
-6.193,57
-6.193,40
-6.191666667,58
-6.191333333,45.73333333
-6.19,51
-6.188954545,52.90909091
-6.188363636,62.72727273
-6.188333333,9.133333333
-6.1876,64.8
-6.187333333,0
-6.187008547,65.03418803
-6.187,58.5
-6.186333333,8.666666667
-6.186,52
-6.186,56
-6.186,46.5
-6.18572,58.6
-6.184,49
-6.184,49
-6.183375,59
-6.183,58
-6.1826,53.2
-6.182,42
-6.182,51
-6.182,47
-6.182,64.33333333
-6.181117647,50
-6.181,56
-6.18,18
-6.18,62
-6.18,44
-6.179222222,54
-6.179,54
-6.178,53
-6.177666667,37.33333333
-6.177,49.625
-6.177,68
-6.177,68
-6.1758,0
-6.1755,51
-6.175,54
-6.174,48
-6.173625,70.625
-6.173342857,66.17142857
-6.173,61.66666667
-6.173,36
-6.173,63
-6.173,54
-6.1725,62
-6.172076923,46.53846154
-6.172,57
-6.172,25
-6.171,59.72727273
-6.171,45.5
-6.169333333,39
-6.169105263,54.26315789
-6.167647887,53.76056338
-6.1665,51
-6.166,46.5
-6.165,0
-6.1645,32.25
-6.1644,50.8
-6.161921875,42.09375
-6.1615,49
-6.161245283,48.96226415
-6.160805556,51
-6.159777778,74.44444444
-6.1595,52
-6.159,28
-6.158,81.25
-6.157333333,46
-6.1565,71.5
-6.15616,42.68
-6.156,43
-6.156,44
-6.156,45
-6.155,34
-6.155,34
-6.155,34
-6.154636364,64.63636364
-6.154,34
-6.154,43.5
-6.154,41
-6.154,62
-6.1535,28.5
-6.15324,43.6
-6.153,60
-6.151,38
-6.150939394,53.39393939
-6.15,55
-6.149647059,39.97058824
-6.148,77
-6.147166667,56
-6.147,50
-6.146714286,43
-6.146454545,0
-6.146,42
-6.146,39
-6.146,81
-6.14575,60.25
-6.145,71
-6.145,56.5
-6.145,0
-6.145,0
-6.144,47
-6.144,51
-6.144,51
-6.144,35
-6.144,44.66666667
-6.143,51.6
-6.142,61
-6.141,1
-6.1405,50.75
-6.14,66
-6.14,66
-6.139,58
-6.139,44
-6.138882353,70.17647059
-6.137,55
-6.137,0
-6.137,55
-6.1355,56
-6.135,54.33333333
-6.134666667,54
-6.134,52
-6.134,0
-6.134,60.75
-6.133,58.33333333
-6.133,0
-6.132,49
-6.132,40
-6.131888889,45.33333333
-6.1315,46.5
-6.131,31
-6.131,43.5
-6.130666667,53
-6.13,47
-6.129,32
-6.129,40
-6.129,40
-6.1288,45
-6.128630435,49.2826087
-6.1285,55
-6.128333333,42.33333333
-6.128,44.33333333
-6.128,59
-6.128,63
-6.128,46.5
-6.1275,53.5
-6.1275,43
-6.127,48
-6.126,53
-6.126,75
-6.124,0
-6.124,3.375
-6.123,59
-6.122555556,48.22222222
-6.1225,48
-6.1225,44.5
-6.122,32
-6.121,0
-6.121,47
-6.120333333,56.16666667
-6.12,46
-6.12,59
-6.119,53
-6.118,42
-6.118,42
-6.118,47
-6.11725,37.5
-6.117,48
-6.117,59
-6.117,42
-6.1168,69
-6.116333333,38.66666667
-6.116263158,52.15789474
-6.115333333,33.33333333
-6.115,69
-6.114,48
-6.113833333,67.66666667
-6.113666667,50
-6.113666667,73.66666667
-6.113172414,42.96551724
-6.1125,52.5
-6.111517241,56.10344828
-6.111,41
-6.111,0
-6.111,41
-6.1105,46
-6.11,66
-6.11,42
-6.109748031,57.02362205
-6.109631579,62.42105263
-6.109428571,55.44897959
-6.109,67
-6.109,24
-6.109,54
-6.109,48
-6.109,59
-6.109,49
-6.1085,53
-6.10775,32.25
-6.107166667,60.5
-6.107,51
-6.107,37
-6.107,74
-6.107,41
-6.105,0
-6.105,52
-6.104,41
-6.104,64
-6.103207792,59.73160173
-6.10316,58.84
-6.103,41
-6.103,41
-6.103,40.5
-6.1015,49
-6.101333333,42.33333333
-6.101,38
-6.101,42
-6.100333333,67
-6.1,43
-6.1,43
-6.1,43
-6.099,47
-6.0975,34
-6.097,66
-6.096,0
-6.096,0
-6.096,0
-6.095,50
-6.094,36
-6.094,36
-6.094,43
-6.094,35
-6.093,61.33333333
-6.092795918,61.69387755
-6.091,0
-6.091,75
-6.09,65
-6.09,0
-6.089157895,51.68421053
-6.089,42
-6.089,63
-6.0874,55
-6.087,58
-6.086636364,72.89393939
-6.083333333,59
-6.083,44
-6.083,44
-6.083,44
-6.083,44
-6.083,44
-6.082666667,48.28571429
-6.082,66.25
-6.081909091,70
-6.08075,38.75
-6.08,46
-6.079142857,50.57142857
-6.079,37.66666667
-6.079,63
-6.078,74
-6.078,74
-6.077666667,64.33333333
-6.0775,44.5
-6.0772,55.2
-6.077,62
-6.076555556,61.33333333
-6.075384615,37.30769231
-6.075,79
-6.075,40
-6.075,77
-6.075,48.875
-6.074,58
-6.074,21
-6.074,21
-6.0731,65
-6.073,56
-6.073,71
-6.071333333,55
-6.071172414,43.34482759
-6.071,37
-6.071,43.2
-6.07,63.5
-6.069,44
-6.069,67
-6.069,47.5
-6.069,58.5
-6.068,60
-6.067,65
-6.067,53
-6.06625,56.75
-6.066181818,53.85714286
-6.066,0
-6.066,0
-6.066,0
-6.065,0
-6.065,55
-6.065,49.5
-6.064857143,16.71428571
-6.0648,49.8
-6.0645,23
-6.064,58
-6.064,66
-6.063,48
-6.0625,56.5
-6.062166667,56.25
-6.062,64.2
-6.060571429,60.71428571
-6.06,53
-6.0596,54.2
-6.059,54
-6.059,0
-6.059,59.66666667
-6.0582,47.6
-6.058,24
-6.058,45
-6.058,61
-6.057,69
-6.056,38
-6.056,84.5
-6.054956522,51.60869565
-6.054,49
-6.054,57
-6.054,67.5
-6.05337037,52.81481481
-6.0528,43.8
-6.052,73
-6.052,73
-6.052,65.5
-6.051,46
-6.050555556,69.22222222
-6.05,3
-6.0495,53.5
-6.048681818,65.40909091
-6.0482,71.4
-6.048,34
-6.047714286,74.92857143
-6.047555556,52.11111111
-6.047,40
-6.046,2
-6.046,36
-6.0455,54.5
-6.045035714,61.5
-6.0445,51.625
-6.0445,40
-6.044272727,48.81818182
-6.044,0
-6.044,43
-6.043,64
-6.042,11
-6.040266667,52.6
-6.04,27
